subject,pipeline,method_row,pair_id,feature,classifier,da,baseline,acc_DA,target_session_abs_idx,target_session_label,train_session_abs_idx,final_source_local_idx,final_source_abs_idx,final_source_count,best_idx,near_bridge_idx,far_idx,partition_mode,degraded,mmp_proxy_mode
4,BDP_bridge_to_far,12,0,logvar,svm_radial,none,0.8333333333333334,0.8333333333333334,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,MMP_merge_then_adapt,13,0,logvar,svm_radial,sa,0.8333333333333334,0.8333333333333334,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP,13,0,logvar,svm_radial,sa,0.8333333333333334,0.8333333333333334,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP_bridge_to_far,13,0,logvar,svm_radial,sa,0.8333333333333334,0.8333333333333334,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,MMP_merge_then_adapt,14,0,logvar,svm_radial,pt,0.8333333333333334,0.8166666666666667,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP,14,0,logvar,svm_radial,pt,0.8333333333333334,0.8166666666666667,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP_bridge_to_far,14,0,logvar,svm_radial,pt,0.8333333333333334,0.8166666666666667,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,MMP_merge_then_adapt,15,0,logvar,svm_radial,coral,0.8333333333333334,0.5,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP,15,0,logvar,svm_radial,coral,0.8333333333333334,0.5,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP_bridge_to_far,15,0,logvar,svm_radial,coral,0.8333333333333334,0.5,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,MMP_merge_then_adapt,16,0,TS,lda,none,0.85,0.85,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP,16,0,TS,lda,none,0.85,0.85,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP_bridge_to_far,16,0,TS,lda,none,0.85,0.85,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,MMP_merge_then_adapt,17,0,TS,lda,sa,0.85,0.8333333333333334,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP,17,0,TS,lda,sa,0.85,0.8333333333333334,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP_bridge_to_far,17,0,TS,lda,sa,0.85,0.8333333333333334,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,MMP_merge_then_adapt,18,0,TS,lda,pt,0.85,0.8083333333333333,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP,18,0,TS,lda,pt,0.85,0.8083333333333333,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP_bridge_to_far,18,0,TS,lda,pt,0.85,0.8083333333333333,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,MMP_merge_then_adapt,19,0,TS,lda,coral,0.85,0.85,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP,19,0,TS,lda,coral,0.85,0.85,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP_bridge_to_far,19,0,TS,lda,coral,0.85,0.85,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,MMP_merge_then_adapt,20,0,TS,svm_radial,none,0.8083333333333333,0.8083333333333333,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP,20,0,TS,svm_radial,none,0.8083333333333333,0.8083333333333333,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP_bridge_to_far,20,0,TS,svm_radial,none,0.8083333333333333,0.8083333333333333,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,MMP_merge_then_adapt,21,0,TS,svm_radial,sa,0.8083333333333333,0.8,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP,21,0,TS,svm_radial,sa,0.8083333333333333,0.8,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP_bridge_to_far,21,0,TS,svm_radial,sa,0.8083333333333333,0.8,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,MMP_merge_then_adapt,22,0,TS,svm_radial,pt,0.8083333333333333,0.775,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP,22,0,TS,svm_radial,pt,0.8083333333333333,0.775,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP_bridge_to_far,22,0,TS,svm_radial,pt,0.8083333333333333,0.775,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,MMP_merge_then_adapt,23,0,TS,svm_radial,coral,0.8083333333333333,0.8083333333333333,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP,23,0,TS,svm_radial,coral,0.8083333333333333,0.8083333333333333,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,BDP_bridge_to_far,23,0,TS,svm_radial,coral,0.8083333333333333,0.8083333333333333,0,0train,"[1, 2, 3, 4]","[0, 2]","[1, 3]",2,0,"[0, 2]","[1, 3]",normal,False,near_minus_nearest
4,MMP_merge_then_adapt,0,1,CSP,lda,none,0.8214285714285714,0.8214285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,0,1,CSP,lda,none,0.8214285714285714,0.8214285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,0,1,CSP,lda,none,0.8214285714285714,0.8214285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,1,1,CSP,lda,sa,0.8214285714285714,0.9,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,1,1,CSP,lda,sa,0.8214285714285714,0.9,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,1,1,CSP,lda,sa,0.8214285714285714,0.9,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,2,1,CSP,lda,pt,0.8214285714285714,0.9,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,2,1,CSP,lda,pt,0.8214285714285714,0.9,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,2,1,CSP,lda,pt,0.8214285714285714,0.9,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,3,1,CSP,lda,coral,0.8214285714285714,0.8214285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,3,1,CSP,lda,coral,0.8214285714285714,0.8214285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,3,1,CSP,lda,coral,0.8214285714285714,0.8214285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,4,1,CSP,svm_radial,none,0.8357142857142857,0.8357142857142857,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,4,1,CSP,svm_radial,none,0.8357142857142857,0.8357142857142857,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,4,1,CSP,svm_radial,none,0.8357142857142857,0.8357142857142857,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,5,1,CSP,svm_radial,sa,0.8357142857142857,0.8714285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,5,1,CSP,svm_radial,sa,0.8357142857142857,0.8714285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,5,1,CSP,svm_radial,sa,0.8357142857142857,0.8714285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,6,1,CSP,svm_radial,pt,0.8357142857142857,0.8785714285714286,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,6,1,CSP,svm_radial,pt,0.8357142857142857,0.8785714285714286,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,6,1,CSP,svm_radial,pt,0.8357142857142857,0.8785714285714286,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,7,1,CSP,svm_radial,coral,0.8357142857142857,0.7857142857142857,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,7,1,CSP,svm_radial,coral,0.8357142857142857,0.7857142857142857,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,7,1,CSP,svm_radial,coral,0.8357142857142857,0.7857142857142857,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,8,1,logvar,lda,none,0.8214285714285714,0.8214285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,8,1,logvar,lda,none,0.8214285714285714,0.8214285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,8,1,logvar,lda,none,0.8214285714285714,0.8214285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,9,1,logvar,lda,sa,0.8214285714285714,0.8785714285714286,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,9,1,logvar,lda,sa,0.8214285714285714,0.8785714285714286,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,9,1,logvar,lda,sa,0.8214285714285714,0.8785714285714286,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,10,1,logvar,lda,pt,0.8214285714285714,0.8428571428571429,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,10,1,logvar,lda,pt,0.8214285714285714,0.8428571428571429,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,10,1,logvar,lda,pt,0.8214285714285714,0.8428571428571429,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,11,1,logvar,lda,coral,0.8214285714285714,0.5,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,11,1,logvar,lda,coral,0.8214285714285714,0.5,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,11,1,logvar,lda,coral,0.8214285714285714,0.5,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,12,1,logvar,svm_radial,none,0.8214285714285714,0.8214285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,12,1,logvar,svm_radial,none,0.8214285714285714,0.8214285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,12,1,logvar,svm_radial,none,0.8214285714285714,0.8214285714285714,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,13,1,logvar,svm_radial,sa,0.8214285714285714,0.85,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,13,1,logvar,svm_radial,sa,0.8214285714285714,0.85,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,13,1,logvar,svm_radial,sa,0.8214285714285714,0.85,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,14,1,logvar,svm_radial,pt,0.8214285714285714,0.8357142857142857,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,14,1,logvar,svm_radial,pt,0.8214285714285714,0.8357142857142857,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,14,1,logvar,svm_radial,pt,0.8214285714285714,0.8357142857142857,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,15,1,logvar,svm_radial,coral,0.8214285714285714,0.5,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP,15,1,logvar,svm_radial,coral,0.8214285714285714,0.5,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,BDP_bridge_to_far,15,1,logvar,svm_radial,coral,0.8214285714285714,0.5,1,1train,"[0, 2, 3, 4]","[0, 1, 2]","[0, 2, 3]",3,0,"[0, 1, 2]",[3],normal,False,near_minus_nearest
4,MMP_merge_then_adapt,16,1,TS,lda,none,0.8428571428571429,0.8428571428571429,1,1train,"[0, 2, 3, 4]","[0, 1]","[0, 2]",2,0,"[0, 1]","[2, 3]",normal,False,near_minus_nearest
4,BDP,16,1,TS,lda,none,0.8428571428571429,0.8428571428571429,1,1train,"[0, 2, 3, 4]","[0, 1]","[0, 2]",2,0,"[0, 1]","[2, 3]",normal,False,near_minus_nearest
4,BDP_bridge_to_far,16,1,TS,lda,none,0.8428571428571429,0.8428571428571429,1,1train,"[0, 2, 3, 4]","[0, 1]","[0, 2]",2,0,"[0, 1]","[2, 3]",normal,False,near_minus_nearest
4,MMP_merge_then_adapt,17,1,TS,lda,sa,0.8428571428571429,0.8857142857142857,1,1train,"[0, 2, 3, 4]","[0, 1]","[0, 2]",2,0,"[0, 1]","[2, 3]",normal,False,near_minus_nearest
4,BDP,17,1,TS,lda,sa,0.8428571428571429,0.8857142857142857,1,1train,"[0, 2, 3, 4]","[0, 1]","[0, 2]",2,0,"[0, 1]","[2, 3]",normal,False,near_minus_nearest
