subject,dataset,pipeline,feature,classifier,da,method_row,pair_id,target_id,seed_used,ci_alpha,code_protocol_version,feature_fit_protocol,dist_type,partition_mode,proxy_direction,borrowed_local_idx,borrowed_abs_idx,combiner,harmonize,score_mode,stage,local_idx,session_abs_idx,session_label,role,is_best,weight,dist_to_session,dist_est_method,dist_est,dist_lwr,dist_upr
1,bnci004,MMP_moe,CSP,lda,none,0,1,1,3925,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,1.0,2,2train,not_used,False,,1.0,direct,0.3178659987831032,0.2634984835996137,0.37611172273670435
1,bnci004,MMP_moe,CSP,lda,none,0,1,1,3925,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,2.0,3,3test,far,False,,1.0,direct,0.4326332162435787,0.3877012084766255,0.47773660182500827
1,bnci004,MMP_moe,CSP,lda,none,0,1,1,3925,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,2.0,3,3test,not_used,False,,1.0,direct,0.4326332162435787,0.3877012084766255,0.47773660182500827
1,bnci004,MMP_moe,CSP,lda,none,0,1,1,3925,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,2.0,3,3test,not_used,False,,1.0,direct,0.4326332162435787,0.3877012084766255,0.47773660182500827
1,bnci004,MMP_moe,CSP,lda,none,0,1,1,3925,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,3.0,4,4test,far,False,,1.0,direct,0.305981096847752,0.25301816681943984,0.3626300785984436
1,bnci004,MMP_moe,CSP,lda,none,0,1,1,3925,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,3.0,4,4test,second_nearest_fallback_source,False,1.0,1.0,direct,0.305981096847752,0.25301816681943984,0.3626300785984436
1,bnci004,MMP_moe,CSP,lda,none,0,1,1,3925,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,3.0,4,4test,not_used,False,,1.0,direct,0.305981096847752,0.25301816681943984,0.3626300785984436
1,bnci004,MMP_moe,CSP,lda,none,0,1,1,3925,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,,1,1train,target,False,,,,,,
1,bnci004,MMP_moe,CSP,lda,none,0,1,1,3925,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,,1,1train,target,False,,,,,,
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,0.0,0,0train,nearest,True,0.35989781080046795,2.0,direct,0.19807052990815305,0.15997068486241217,0.24240784598979076
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,0.0,0,0train,target,False,,2.0,direct,0.19807052990815305,0.15997068486241217,0.24240784598979076
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,0.0,0,0train,train,True,0.35989781080046795,2.0,direct,0.19807052990815305,0.15997068486241217,0.24240784598979076
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,1.0,1,1train,far,False,,2.0,direct,0.3417674963798411,0.2940269818334725,0.4055390539144558
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,1.0,1,1train,not_used,False,,2.0,direct,0.3417674963798411,0.2940269818334725,0.4055390539144558
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,1.0,1,1train,not_used,False,,2.0,direct,0.3417674963798411,0.2940269818334725,0.4055390539144558
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,2.0,3,3test,near,False,0.3531848651530587,2.0,direct,0.20183525355789494,0.16104774201260807,0.24243485286103406
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,2.0,3,3test,proxy_source,False,0.5517632514188517,2.0,direct,0.20183525355789494,0.16104774201260807,0.24243485286103406
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,2.0,3,3test,train,False,0.3531848651530587,2.0,direct,0.20183525355789494,0.16104774201260807,0.24243485286103406
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,3.0,4,4test,near,False,0.2869173240464733,2.0,direct,0.24845213970758093,0.2034956891145809,0.3079378132942687
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,3.0,4,4test,proxy_source,False,0.4482367485811484,2.0,direct,0.24845213970758093,0.2034956891145809,0.3079378132942687
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,3.0,4,4test,train,False,0.2869173240464733,2.0,direct,0.24845213970758093,0.2034956891145809,0.3079378132942687
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,,2,2train,target,False,,,,,,
1,bnci004,MMP_moe,CSP,lda,none,0,2,2,3956,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,,2,2train,target,False,,,,,,
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,0.0,0,0train,far,False,,3.0,direct,0.33620701399549213,0.28318397100732945,0.3875126528891886
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,0.0,0,0train,second_nearest_fallback_source,False,1.0,3.0,direct,0.33620701399549213,0.28318397100732945,0.3875126528891886
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,0.0,0,0train,not_used,False,,3.0,direct,0.33620701399549213,0.28318397100732945,0.3875126528891886
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,1.0,1,1train,far,False,,3.0,direct,0.49880510328285305,0.449921089275508,0.5479329585841785
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,1.0,1,1train,not_used,False,,3.0,direct,0.49880510328285305,0.449921089275508,0.5479329585841785
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,1.0,1,1train,not_used,False,,3.0,direct,0.49880510328285305,0.449921089275508,0.5479329585841785
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,2.0,2,2train,nearest,True,1.0,3.0,direct,0.22101040356312918,0.1709285890235399,0.2688603802981365
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,2.0,2,2train,target,False,,3.0,direct,0.22101040356312918,0.1709285890235399,0.2688603802981365
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,2.0,2,2train,train,True,1.0,3.0,direct,0.22101040356312918,0.1709285890235399,0.2688603802981365
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,3.0,4,4test,far,False,,3.0,direct,0.3743031719432352,0.31615708169788126,0.4326270271479938
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,3.0,4,4test,not_used,False,,3.0,direct,0.3743031719432352,0.31615708169788126,0.4326270271479938
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,3.0,4,4test,not_used,False,,3.0,direct,0.3743031719432352,0.31615708169788126,0.4326270271479938
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,,3,3test,target,False,,,,,,
1,bnci004,MMP_moe,CSP,lda,none,0,3,3,3987,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,,3,3test,target,False,,,,,,
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,0.0,0,0train,nearest,True,0.607416680280804,4.0,direct,0.13728059464471623,0.09952761702816525,0.1794441068616901
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,0.0,0,0train,target,False,,4.0,direct,0.13728059464471623,0.09952761702816525,0.1794441068616901
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,0.0,0,0train,train,True,0.607416680280804,4.0,direct,0.13728059464471623,0.09952761702816525,0.1794441068616901
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,1.0,1,1train,far,False,,4.0,direct,0.30239812464074106,0.23926702971167366,0.3559530798135503
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,1.0,1,1train,not_used,False,,4.0,direct,0.30239812464074106,0.23926702971167366,0.3559530798135503
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,1.0,1,1train,not_used,False,,4.0,direct,0.30239812464074106,0.23926702971167366,0.3559530798135503
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,2.0,2,2train,near,False,0.39258331971919597,4.0,direct,0.21240519836419197,0.1676907488605967,0.26267170135517826
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,2.0,2,2train,proxy_source,False,1.0,4.0,direct,0.21240519836419197,0.1676907488605967,0.26267170135517826
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,2.0,2,2train,train,False,0.39258331971919597,4.0,direct,0.21240519836419197,0.1676907488605967,0.26267170135517826
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,3.0,3,3test,far,False,,4.0,direct,0.3400814991241653,0.2911814938068759,0.39223634644873817
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,3.0,3,3test,not_used,False,,4.0,direct,0.3400814991241653,0.2911814938068759,0.39223634644873817
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,3.0,3,3test,not_used,False,,4.0,direct,0.3400814991241653,0.2911814938068759,0.39223634644873817
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,,4,4test,target,False,,,,,,
1,bnci004,MMP_moe,CSP,lda,none,0,4,4,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,,4,4test,target,False,,,,,,
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,0.0,1,1train,nearest,True,0.5268790607642112,0.0,direct,0.15733231893308772,0.11055126666996498,0.21901430232796915
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,0.0,1,1train,target,False,,0.0,direct,0.15733231893308772,0.11055126666996498,0.21901430232796915
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,0.0,1,1train,train,True,0.5268790607642112,0.0,direct,0.15733231893308772,0.11055126666996498,0.21901430232796915
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,1.0,2,2train,far,False,,0.0,direct,0.270508942000854,0.21987497122770458,0.33487407438932354
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,1.0,2,2train,not_used,False,,0.0,direct,0.270508942000854,0.21987497122770458,0.33487407438932354
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,1.0,2,2train,not_used,False,,0.0,direct,0.270508942000854,0.21987497122770458,0.33487407438932354
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,2.0,3,3test,far,False,,0.0,direct,0.43374244836352605,0.3845991448130501,0.4912342325806886
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,2.0,3,3test,not_used,False,,0.0,direct,0.43374244836352605,0.3845991448130501,0.4912342325806886
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,2.0,3,3test,not_used,False,,0.0,direct,0.43374244836352605,0.3845991448130501,0.4912342325806886
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,3.0,4,4test,near,False,0.47312093923578885,0.0,direct,0.17520923575975936,0.12426684043112957,0.23753878280400129
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,3.0,4,4test,proxy_source,False,1.0,0.0,direct,0.17520923575975936,0.12426684043112957,0.23753878280400129
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,3.0,4,4test,train,False,0.47312093923578885,0.0,direct,0.17520923575975936,0.12426684043112957,0.23753878280400129
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,,0,0train,target,False,,,,,,
1,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4891,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,,0,0train,target,False,,,,,,
1,bnci004,MMP_moe,CSP,lda,sa,1,1,1,4922,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,0.0,0,0train,nearest,True,1.0,1.0,direct,0.14087999961223735,0.09358868053950893,0.19112143886327096
1,bnci004,MMP_moe,CSP,lda,sa,1,1,1,4922,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,0.0,0,0train,target,False,,1.0,direct,0.14087999961223735,0.09358868053950893,0.19112143886327096
1,bnci004,MMP_moe,CSP,lda,sa,1,1,1,4922,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,0.0,0,0train,train,True,1.0,1.0,direct,0.14087999961223735,0.09358868053950893,0.19112143886327096
1,bnci004,MMP_moe,CSP,lda,sa,1,1,1,4922,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,1.0,2,2train,far,False,,1.0,direct,0.3187742367788652,0.2657771979727937,0.37988308311781327
1,bnci004,MMP_moe,CSP,lda,sa,1,1,1,4922,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,1.0,2,2train,not_used,False,,1.0,direct,0.3187742367788652,0.2657771979727937,0.37988308311781327
1,bnci004,MMP_moe,CSP,lda,sa,1,1,1,4922,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,1.0,2,2train,not_used,False,,1.0,direct,0.3187742367788652,0.2657771979727937,0.37988308311781327
1,bnci004,MMP_moe,CSP,lda,sa,1,1,1,4922,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,2.0,3,3test,far,False,,1.0,direct,0.4334173465742683,0.3848763275463426,0.48321696946489634
1,bnci004,MMP_moe,CSP,lda,sa,1,1,1,4922,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,2.0,3,3test,not_used,False,,1.0,direct,0.4334173465742683,0.3848763275463426,0.48321696946489634
1,bnci004,MMP_moe,CSP,lda,sa,1,1,1,4922,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,2.0,3,3test,not_used,False,,1.0,direct,0.4334173465742683,0.3848763275463426,0.48321696946489634
