subject,dataset,pipeline,feature,classifier,da,method_row,pair_id,target_id,seed_used,ci_alpha,code_protocol_version,feature_fit_protocol,dist_type,partition_mode,proxy_direction,borrowed_local_idx,borrowed_abs_idx,combiner,harmonize,score_mode,stage,local_idx,session_abs_idx,session_label,role,is_best,weight,dist_to_session,dist_est_method,dist_est,dist_lwr,dist_upr
4,bnci004,MMP_moe,CSP,lda,none,0,1,1,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,0.0,0,0train,target,False,,1.0,direct,0.07141252931184246,0.03674179370190703,0.10792405367820544
4,bnci004,MMP_moe,CSP,lda,none,0,1,1,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,0.0,0,0train,train,True,0.4252766319291074,1.0,direct,0.07141252931184246,0.03674179370190703,0.10792405367820544
4,bnci004,MMP_moe,CSP,lda,none,0,1,1,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,1.0,2,2train,near,False,0.26110924630225835,1.0,direct,0.1163124038721641,0.08070847320178179,0.15501214140407424
4,bnci004,MMP_moe,CSP,lda,none,0,1,1,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,1.0,2,2train,proxy_source,False,0.45432161072324856,1.0,direct,0.1163124038721641,0.08070847320178179,0.15501214140407424
4,bnci004,MMP_moe,CSP,lda,none,0,1,1,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,1.0,2,2train,train,False,0.26110924630225835,1.0,direct,0.1163124038721641,0.08070847320178179,0.15501214140407424
4,bnci004,MMP_moe,CSP,lda,none,0,1,1,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,2.0,3,3test,near,False,0.31361412176863424,1.0,direct,0.09683936244489173,0.0676684330810035,0.1306713554737144
4,bnci004,MMP_moe,CSP,lda,none,0,1,1,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,2.0,3,3test,proxy_source,False,0.5456783892767515,1.0,direct,0.09683936244489173,0.0676684330810035,0.1306713554737144
4,bnci004,MMP_moe,CSP,lda,none,0,1,1,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,2.0,3,3test,train,False,0.31361412176863424,1.0,direct,0.09683936244489173,0.0676684330810035,0.1306713554737144
4,bnci004,MMP_moe,CSP,lda,none,0,1,1,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,3.0,4,4test,far,False,,1.0,direct,0.1987165708254198,0.149651237605314,0.2704849192251274
4,bnci004,MMP_moe,CSP,lda,none,0,1,1,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,3.0,4,4test,not_used,False,,1.0,direct,0.1987165708254198,0.149651237605314,0.2704849192251274
4,bnci004,MMP_moe,CSP,lda,none,0,1,1,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,3.0,4,4test,not_used,False,,1.0,direct,0.1987165708254198,0.149651237605314,0.2704849192251274
4,bnci004,MMP_moe,CSP,lda,none,0,1,1,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,,1,1train,target,False,,,,,,
4,bnci004,MMP_moe,CSP,lda,none,0,1,1,4018,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,,1,1train,target,False,,,,,,
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,0.0,0,0train,far,False,,2.0,direct,0.2357644352228117,0.18060328980792612,0.29423032053397685
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,0.0,0,0train,not_used,False,,2.0,direct,0.2357644352228117,0.18060328980792612,0.29423032053397685
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,0.0,0,0train,not_used,False,,2.0,direct,0.2357644352228117,0.18060328980792612,0.29423032053397685
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,1.0,1,1train,near,False,0.48340933517554835,2.0,direct,0.0983359824582147,0.07161202091321349,0.127973975403168
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,1.0,1,1train,proxy_source,False,1.0,2.0,direct,0.0983359824582147,0.07161202091321349,0.127973975403168
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,1.0,1,1train,train,False,0.48340933517554835,2.0,direct,0.0983359824582147,0.07161202091321349,0.127973975403168
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,2.0,3,3test,far,False,,2.0,direct,0.18729665977545776,0.14503182937411652,0.2386780776166494
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,2.0,3,3test,not_used,False,,2.0,direct,0.18729665977545776,0.14503182937411652,0.2386780776166494
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,2.0,3,3test,not_used,False,,2.0,direct,0.18729665977545776,0.14503182937411652,0.2386780776166494
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,3.0,4,4test,nearest,True,0.5165906648244516,2.0,direct,0.09201966268357602,0.06351575476406235,0.12439418210568821
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,3.0,4,4test,target,False,,2.0,direct,0.09201966268357602,0.06351575476406235,0.12439418210568821
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,3.0,4,4test,train,True,0.5165906648244516,2.0,direct,0.09201966268357602,0.06351575476406235,0.12439418210568821
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,,2,2train,target,False,,,,,,
4,bnci004,MMP_moe,CSP,lda,none,0,2,2,4049,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,,2,2train,target,False,,,,,,
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,0.0,0,0train,near,False,0.3799689428058335,3.0,direct,0.11066655131855459,0.08156402177430307,0.14395468848810325
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,0.0,0,0train,proxy_source,False,0.6230846476072365,3.0,direct,0.11066655131855459,0.08156402177430307,0.14395468848810325
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,0.0,0,0train,train,False,0.3799689428058335,3.0,direct,0.11066655131855459,0.08156402177430307,0.14395468848810325
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,1.0,1,1train,nearest,True,0.3901808618379758,3.0,direct,0.10777013023775892,0.08340501217976895,0.1407490349958319
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,1.0,1,1train,target,False,,3.0,direct,0.10777013023775892,0.08340501217976895,0.1407490349958319
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,1.0,1,1train,train,True,0.3901808618379758,3.0,direct,0.10777013023775892,0.08340501217976895,0.1407490349958319
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,2.0,2,2train,near,False,0.22985019535619072,3.0,direct,0.18294525511306506,0.1397393448007239,0.2298960810929653
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,2.0,2,2train,proxy_source,False,0.3769153523927636,3.0,direct,0.18294525511306506,0.1397393448007239,0.2298960810929653
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,2.0,2,2train,train,False,0.22985019535619072,3.0,direct,0.18294525511306506,0.1397393448007239,0.2298960810929653
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,3.0,4,4test,far,False,,3.0,direct,0.332577988326432,0.2890978170761939,0.38388420556643243
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,3.0,4,4test,not_used,False,,3.0,direct,0.332577988326432,0.2890978170761939,0.38388420556643243
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,3.0,4,4test,not_used,False,,3.0,direct,0.332577988326432,0.2890978170761939,0.38388420556643243
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,,3,3test,target,False,,,,,,
4,bnci004,MMP_moe,CSP,lda,none,0,3,3,4080,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,,3,3test,target,False,,,,,,
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,0.0,0,0train,far,False,,4.0,direct,0.318596064951313,0.26239559200229806,0.3692048459942343
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,0.0,0,0train,not_used,False,,4.0,direct,0.318596064951313,0.26239559200229806,0.3692048459942343
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,0.0,0,0train,not_used,False,,4.0,direct,0.318596064951313,0.26239559200229806,0.3692048459942343
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,1.0,1,1train,far,False,,4.0,direct,0.1607400530290414,0.12765323434646483,0.20505810568928814
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,1.0,1,1train,second_nearest_fallback_source,False,1.0,4.0,direct,0.1607400530290414,0.12765323434646483,0.20505810568928814
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,1.0,1,1train,not_used,False,,4.0,direct,0.1607400530290414,0.12765323434646483,0.20505810568928814
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,2.0,2,2train,nearest,True,1.0,4.0,direct,0.09208721757881409,0.06359569844311065,0.12731344619062804
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,2.0,2,2train,target,False,,4.0,direct,0.09208721757881409,0.06359569844311065,0.12731344619062804
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,2.0,2,2train,train,True,1.0,4.0,direct,0.09208721757881409,0.06359569844311065,0.12731344619062804
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,3.0,3,3test,far,False,,4.0,direct,0.31739849518099333,0.27481149284660533,0.36160628046369603
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,3.0,3,3test,not_used,False,,4.0,direct,0.31739849518099333,0.27481149284660533,0.36160628046369603
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,3.0,3,3test,not_used,False,,4.0,direct,0.31739849518099333,0.27481149284660533,0.36160628046369603
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,,4,4test,target,False,,,,,,
4,bnci004,MMP_moe,CSP,lda,none,0,4,4,4111,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,,4,4test,target,False,,,,,,
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,0.0,1,1train,nearest,True,0.6388574509205182,0.0,direct,0.06180589844050954,0.03345056182269851,0.09981437238915182
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,0.0,1,1train,target,False,,0.0,direct,0.06180589844050954,0.03345056182269851,0.09981437238915182
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,0.0,1,1train,train,True,0.6388574509205182,0.0,direct,0.06180589844050954,0.03345056182269851,0.09981437238915182
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,1.0,2,2train,far,False,,0.0,direct,0.22485819326562242,0.17340793993938472,0.27813246095990407
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,1.0,2,2train,not_used,False,,0.0,direct,0.22485819326562242,0.17340793993938472,0.27813246095990407
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,1.0,2,2train,not_used,False,,0.0,direct,0.22485819326562242,0.17340793993938472,0.27813246095990407
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,2.0,3,3test,near,False,0.36114254907948196,0.0,direct,0.10933476696418856,0.07949136983825528,0.1458002283223601
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,2.0,3,3test,proxy_source,False,1.0,0.0,direct,0.10933476696418856,0.07949136983825528,0.1458002283223601
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,2.0,3,3test,train,False,0.36114254907948196,0.0,direct,0.10933476696418856,0.07949136983825528,0.1458002283223601
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,3.0,4,4test,far,False,,0.0,direct,0.30950794343858135,0.25438468894518657,0.3735940821316304
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,3.0,4,4test,not_used,False,,0.0,direct,0.30950794343858135,0.25438468894518657,0.3735940821316304
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,3.0,4,4test,not_used,False,,0.0,direct,0.30950794343858135,0.25438468894518657,0.3735940821316304
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,,0,0train,target,False,,,,,,
4,bnci004,MMP_moe,CSP,lda,sa,1,0,0,4984,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,,0,0train,target,False,,,,,,
4,bnci004,MMP_moe,CSP,lda,sa,1,1,1,5015,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,0.0,0,0train,nearest,True,0.4262796647808679,1.0,direct,0.06949461002561934,0.035906150822978294,0.11096699897208212
4,bnci004,MMP_moe,CSP,lda,sa,1,1,1,5015,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,0.0,0,0train,target,False,,1.0,direct,0.06949461002561934,0.035906150822978294,0.11096699897208212
4,bnci004,MMP_moe,CSP,lda,sa,1,1,1,5015,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,0.0,0,0train,train,True,0.4262796647808679,1.0,direct,0.06949461002561934,0.035906150822978294,0.11096699897208212
4,bnci004,MMP_moe,CSP,lda,sa,1,1,1,5015,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,1.0,2,2train,near,False,0.2596210395749486,1.0,direct,0.11410595140102764,0.07960504399470515,0.15777924243939417
4,bnci004,MMP_moe,CSP,lda,sa,1,1,1,5015,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,1.0,2,2train,proxy_source,False,0.45252194080899444,1.0,direct,0.11410595140102764,0.07960504399470515,0.15777924243939417
4,bnci004,MMP_moe,CSP,lda,sa,1,1,1,5015,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,final,1.0,2,2train,train,False,0.2596210395749486,1.0,direct,0.11410595140102764,0.07960504399470515,0.15777924243939417
4,bnci004,MMP_moe,CSP,lda,sa,1,1,1,5015,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,main,2.0,3,3test,near,False,0.3140992956441836,1.0,direct,0.09431492415610535,0.0631282914554482,0.1257793859194668
4,bnci004,MMP_moe,CSP,lda,sa,1,1,1,5015,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,moe,coral,near_nearest_proxy,anchor,2.0,3,3test,proxy_source,False,0.5474780591910057,1.0,direct,0.09431492415610535,0.0631282914554482,0.1257793859194668
