subject,pipeline,method_row,pair_id,feature,classifier,da,baseline,acc_DA,target_session_abs_idx,target_session_label,train_session_abs_idx,final_source_local_idx,final_source_abs_idx,final_source_count,best_idx,near_bridge_idx,far_idx,partition_mode,degraded,mmp_proxy_mode
2,MMP_merge_then_adapt,7,0,CSP,svm_radial,coral,0.5833333333333334,0.55,0,0train,"[1, 2, 3, 4]","[0, 1, 2, 3]","[1, 2, 3, 4]",4,1,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP,7,0,CSP,svm_radial,coral,0.5833333333333334,0.55,0,0train,"[1, 2, 3, 4]","[0, 1, 2, 3]","[1, 2, 3, 4]",4,1,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP_bridge_to_far,7,0,CSP,svm_radial,coral,0.5833333333333334,0.55,0,0train,"[1, 2, 3, 4]","[0, 1, 2, 3]","[1, 2, 3, 4]",4,1,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,MMP_merge_then_adapt,8,0,logvar,lda,none,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,8,0,logvar,lda,none,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,8,0,logvar,lda,none,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,9,0,logvar,lda,sa,0.625,0.6416666666666667,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,9,0,logvar,lda,sa,0.625,0.6416666666666667,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,9,0,logvar,lda,sa,0.625,0.6416666666666667,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,10,0,logvar,lda,pt,0.625,0.6333333333333333,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,10,0,logvar,lda,pt,0.625,0.6333333333333333,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,10,0,logvar,lda,pt,0.625,0.6333333333333333,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,11,0,logvar,lda,coral,0.625,0.5,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,11,0,logvar,lda,coral,0.625,0.5,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,11,0,logvar,lda,coral,0.625,0.5,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,12,0,logvar,svm_radial,none,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,12,0,logvar,svm_radial,none,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,12,0,logvar,svm_radial,none,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,13,0,logvar,svm_radial,sa,0.625,0.65,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,13,0,logvar,svm_radial,sa,0.625,0.65,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,13,0,logvar,svm_radial,sa,0.625,0.65,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,14,0,logvar,svm_radial,pt,0.625,0.6083333333333333,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,14,0,logvar,svm_radial,pt,0.625,0.6083333333333333,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,14,0,logvar,svm_radial,pt,0.625,0.6083333333333333,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,15,0,logvar,svm_radial,coral,0.625,0.5,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,15,0,logvar,svm_radial,coral,0.625,0.5,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,15,0,logvar,svm_radial,coral,0.625,0.5,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,16,0,TS,lda,none,0.6416666666666667,0.6416666666666667,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,16,0,TS,lda,none,0.6416666666666667,0.6416666666666667,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,16,0,TS,lda,none,0.6416666666666667,0.6416666666666667,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,17,0,TS,lda,sa,0.6416666666666667,0.5833333333333334,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,17,0,TS,lda,sa,0.6416666666666667,0.5833333333333334,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,17,0,TS,lda,sa,0.6416666666666667,0.5833333333333334,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,18,0,TS,lda,pt,0.6416666666666667,0.4166666666666667,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,18,0,TS,lda,pt,0.6416666666666667,0.4166666666666667,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,18,0,TS,lda,pt,0.6416666666666667,0.4166666666666667,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,19,0,TS,lda,coral,0.6416666666666667,0.6416666666666667,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,19,0,TS,lda,coral,0.6416666666666667,0.6416666666666667,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,19,0,TS,lda,coral,0.6416666666666667,0.6416666666666667,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,20,0,TS,svm_radial,none,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,20,0,TS,svm_radial,none,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,20,0,TS,svm_radial,none,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,21,0,TS,svm_radial,sa,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,21,0,TS,svm_radial,sa,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,21,0,TS,svm_radial,sa,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,22,0,TS,svm_radial,pt,0.625,0.6083333333333333,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,22,0,TS,svm_radial,pt,0.625,0.6083333333333333,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,22,0,TS,svm_radial,pt,0.625,0.6083333333333333,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,23,0,TS,svm_radial,coral,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP,23,0,TS,svm_radial,coral,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,BDP_bridge_to_far,23,0,TS,svm_radial,coral,0.625,0.625,0,0train,"[1, 2, 3, 4]",[2],[3],1,2,[2],"[0, 3]",normal,False,second_nearest_fallback
2,MMP_merge_then_adapt,0,1,CSP,lda,none,0.6,0.6,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP,0,1,CSP,lda,none,0.6,0.6,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP_bridge_to_far,0,1,CSP,lda,none,0.6,0.6,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,MMP_merge_then_adapt,1,1,CSP,lda,sa,0.6,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP,1,1,CSP,lda,sa,0.6,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP_bridge_to_far,1,1,CSP,lda,sa,0.6,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,MMP_merge_then_adapt,2,1,CSP,lda,pt,0.6,0.575,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP,2,1,CSP,lda,pt,0.6,0.575,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP_bridge_to_far,2,1,CSP,lda,pt,0.6,0.575,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,MMP_merge_then_adapt,3,1,CSP,lda,coral,0.6,0.5666666666666667,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP,3,1,CSP,lda,coral,0.6,0.5666666666666667,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP_bridge_to_far,3,1,CSP,lda,coral,0.6,0.5666666666666667,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,MMP_merge_then_adapt,4,1,CSP,svm_radial,none,0.5583333333333333,0.5583333333333333,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP,4,1,CSP,svm_radial,none,0.5583333333333333,0.5583333333333333,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP_bridge_to_far,4,1,CSP,svm_radial,none,0.5583333333333333,0.5583333333333333,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,MMP_merge_then_adapt,5,1,CSP,svm_radial,sa,0.5583333333333333,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP,5,1,CSP,svm_radial,sa,0.5583333333333333,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP_bridge_to_far,5,1,CSP,svm_radial,sa,0.5583333333333333,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,MMP_merge_then_adapt,6,1,CSP,svm_radial,pt,0.5583333333333333,0.5833333333333334,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP,6,1,CSP,svm_radial,pt,0.5583333333333333,0.5833333333333334,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP_bridge_to_far,6,1,CSP,svm_radial,pt,0.5583333333333333,0.5833333333333334,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,MMP_merge_then_adapt,7,1,CSP,svm_radial,coral,0.5583333333333333,0.5416666666666666,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP,7,1,CSP,svm_radial,coral,0.5583333333333333,0.5416666666666666,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,BDP_bridge_to_far,7,1,CSP,svm_radial,coral,0.5583333333333333,0.5416666666666666,1,1train,"[0, 2, 3, 4]","[0, 1, 2, 3]","[0, 2, 3, 4]",4,3,"[0, 1, 2, 3]",[],,True,near_minus_nearest
2,MMP_merge_then_adapt,8,1,logvar,lda,none,0.575,0.575,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP,8,1,logvar,lda,none,0.575,0.575,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP_bridge_to_far,8,1,logvar,lda,none,0.575,0.575,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,MMP_merge_then_adapt,9,1,logvar,lda,sa,0.575,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP,9,1,logvar,lda,sa,0.575,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP_bridge_to_far,9,1,logvar,lda,sa,0.575,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,MMP_merge_then_adapt,10,1,logvar,lda,pt,0.575,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP,10,1,logvar,lda,pt,0.575,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP_bridge_to_far,10,1,logvar,lda,pt,0.575,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,MMP_merge_then_adapt,11,1,logvar,lda,coral,0.575,0.5,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP,11,1,logvar,lda,coral,0.575,0.5,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP_bridge_to_far,11,1,logvar,lda,coral,0.575,0.5,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,MMP_merge_then_adapt,12,1,logvar,svm_radial,none,0.5333333333333333,0.5333333333333333,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP,12,1,logvar,svm_radial,none,0.5333333333333333,0.5333333333333333,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP_bridge_to_far,12,1,logvar,svm_radial,none,0.5333333333333333,0.5333333333333333,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,MMP_merge_then_adapt,13,1,logvar,svm_radial,sa,0.5333333333333333,0.525,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP,13,1,logvar,svm_radial,sa,0.5333333333333333,0.525,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP_bridge_to_far,13,1,logvar,svm_radial,sa,0.5333333333333333,0.525,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,MMP_merge_then_adapt,14,1,logvar,svm_radial,pt,0.5333333333333333,0.525,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP,14,1,logvar,svm_radial,pt,0.5333333333333333,0.525,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP_bridge_to_far,14,1,logvar,svm_radial,pt,0.5333333333333333,0.525,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,MMP_merge_then_adapt,15,1,logvar,svm_radial,coral,0.5333333333333333,0.5,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP,15,1,logvar,svm_radial,coral,0.5333333333333333,0.5,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP_bridge_to_far,15,1,logvar,svm_radial,coral,0.5333333333333333,0.5,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,MMP_merge_then_adapt,16,1,TS,lda,none,0.6083333333333333,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP,16,1,TS,lda,none,0.6083333333333333,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP_bridge_to_far,16,1,TS,lda,none,0.6083333333333333,0.6083333333333333,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,MMP_merge_then_adapt,17,1,TS,lda,sa,0.6083333333333333,0.6,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP,17,1,TS,lda,sa,0.6083333333333333,0.6,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP_bridge_to_far,17,1,TS,lda,sa,0.6083333333333333,0.6,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,MMP_merge_then_adapt,18,1,TS,lda,pt,0.6083333333333333,0.5833333333333334,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP,18,1,TS,lda,pt,0.6083333333333333,0.5833333333333334,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
2,BDP_bridge_to_far,18,1,TS,lda,pt,0.6083333333333333,0.5833333333333334,1,1train,"[0, 2, 3, 4]","[1, 3]","[2, 4]",2,3,"[1, 3]","[0, 2]",normal,False,near_minus_nearest
