subject,dataset,pipeline,feature,classifier,da,method_row,pair_id,target_id,seed_used,ci_alpha,code_protocol_version,feature_fit_protocol,dist_type,partition_mode,proxy_direction,borrowed_local_idx,borrowed_abs_idx,combiner,harmonize,score_mode,stage,local_idx,session_abs_idx,session_label,role,is_best,weight,dist_to_session,dist_est_method,dist_est,dist_lwr,dist_upr
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,0,0,3792,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,,0,0train,target,False,,,,,,
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,0.0,0,0train,nearest,True,1.0,1.0,direct,0.10721146694757787,0.07130492359986029,0.14587869188125854
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,0.0,0,0train,target,False,,1.0,direct,0.10721146694757787,0.07130492359986029,0.14587869188125854
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,0.0,0,0train,train,True,1.0,1.0,direct,0.10721146694757787,0.07130492359986029,0.14587869188125854
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,1.0,2,2train,far,False,,1.0,direct,0.41425960510958093,0.3438455090590548,0.49725429392316645
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,1.0,2,2train,not_used,False,,1.0,direct,0.41425960510958093,0.3438455090590548,0.49725429392316645
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,1.0,2,2train,not_used,False,,1.0,direct,0.41425960510958093,0.3438455090590548,0.49725429392316645
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,2.0,3,3test,far,False,,1.0,direct,0.2770590898417185,0.22230213510479827,0.34980898198780086
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,2.0,3,3test,not_used,False,,1.0,direct,0.2770590898417185,0.22230213510479827,0.34980898198780086
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,2.0,3,3test,not_used,False,,1.0,direct,0.2770590898417185,0.22230213510479827,0.34980898198780086
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,3.0,4,4test,far,False,,1.0,direct,0.2643765287338344,0.19874588887716033,0.33637876311481324
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,3.0,4,4test,second_nearest_fallback_source,False,1.0,1.0,direct,0.2643765287338344,0.19874588887716033,0.33637876311481324
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,3.0,4,4test,not_used,False,,1.0,direct,0.2643765287338344,0.19874588887716033,0.33637876311481324
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,,1,1train,target,False,,,,,,
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,1,1,3823,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,,1,1train,target,False,,,,,,
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,0.0,0,0train,far,False,,2.0,direct,0.35484562865896185,0.3112511736694307,0.40062263257440783
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,0.0,0,0train,not_used,False,,2.0,direct,0.35484562865896185,0.3112511736694307,0.40062263257440783
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,0.0,0,0train,not_used,False,,2.0,direct,0.35484562865896185,0.3112511736694307,0.40062263257440783
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,1.0,1,1train,near,False,0.2930426187555933,2.0,direct,0.29898138386811324,0.2503488069815266,0.35782644944827174
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,1.0,1,1train,proxy_source,False,0.45557864020213445,2.0,direct,0.29898138386811324,0.2503488069815266,0.35782644944827174
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,1.0,1,1train,train,False,0.2930426187555933,2.0,direct,0.29898138386811324,0.2503488069815266,0.35782644944827174
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,2.0,3,3test,nearest,True,0.35676830980141216,2.0,direct,0.24557737207926575,0.19974427296044406,0.2926412832810383
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,2.0,3,3test,target,False,,2.0,direct,0.24557737207926575,0.19974427296044406,0.2926412832810383
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,2.0,3,3test,train,True,0.35676830980141216,2.0,direct,0.24557737207926575,0.19974427296044406,0.2926412832810383
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,3.0,4,4test,near,False,0.3501890714429946,2.0,direct,0.2501912186477035,0.20354315134639914,0.3088272280680392
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,3.0,4,4test,proxy_source,False,0.5444213597978655,2.0,direct,0.2501912186477035,0.20354315134639914,0.3088272280680392
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,3.0,4,4test,train,False,0.3501890714429946,2.0,direct,0.2501912186477035,0.20354315134639914,0.3088272280680392
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,,2,2train,target,False,,,,,,
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,2,2,3854,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,,2,2train,target,False,,,,,,
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,0.0,0,0train,far,False,,3.0,direct,0.26474650076440914,0.22311152076576415,0.32181090219349134
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,0.0,0,0train,not_used,False,,3.0,direct,0.26474650076440914,0.22311152076576415,0.32181090219349134
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,0.0,0,0train,not_used,False,,3.0,direct,0.26474650076440914,0.22311152076576415,0.32181090219349134
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,1.0,1,1train,far,False,,3.0,direct,0.2197466128520173,0.17189783683129875,0.27155596983376246
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,1.0,1,1train,second_nearest_fallback_source,False,1.0,3.0,direct,0.2197466128520173,0.17189783683129875,0.27155596983376246
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,1.0,1,1train,not_used,False,,3.0,direct,0.2197466128520173,0.17189783683129875,0.27155596983376246
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,2.0,2,2train,far,False,,3.0,direct,0.2364885218004204,0.19554978450900604,0.2768035410221102
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,2.0,2,2train,not_used,False,,3.0,direct,0.2364885218004204,0.19554978450900604,0.2768035410221102
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,2.0,2,2train,not_used,False,,3.0,direct,0.2364885218004204,0.19554978450900604,0.2768035410221102
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,3.0,4,4test,nearest,True,1.0,3.0,direct,0.08312447551416428,0.05682336920863927,0.11281599346205569
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,3.0,4,4test,target,False,,3.0,direct,0.08312447551416428,0.05682336920863927,0.11281599346205569
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,3.0,4,4test,train,True,1.0,3.0,direct,0.08312447551416428,0.05682336920863927,0.11281599346205569
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,,3,3test,target,False,,,,,,
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,3,3,3885,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,,3,3test,target,False,,,,,,
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,0.0,0,0train,far,False,,4.0,direct,0.2865403422652553,0.24406914300632507,0.32889093870978425
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,0.0,0,0train,not_used,False,,4.0,direct,0.2865403422652553,0.24406914300632507,0.32889093870978425
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,0.0,0,0train,not_used,False,,4.0,direct,0.2865403422652553,0.24406914300632507,0.32889093870978425
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,1.0,1,1train,far,False,,4.0,direct,0.18594259133474503,0.13981858401174233,0.2340735526292507
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,1.0,1,1train,second_nearest_fallback_source,False,1.0,4.0,direct,0.18594259133474503,0.13981858401174233,0.2340735526292507
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,1.0,1,1train,not_used,False,,4.0,direct,0.18594259133474503,0.13981858401174233,0.2340735526292507
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,2.0,2,2train,far,False,,4.0,direct,0.23217964051281925,0.1864124141249072,0.28304805293825624
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,2.0,2,2train,not_used,False,,4.0,direct,0.23217964051281925,0.1864124141249072,0.28304805293825624
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,2.0,2,2train,not_used,False,,4.0,direct,0.23217964051281925,0.1864124141249072,0.28304805293825624
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,3.0,3,3test,nearest,True,1.0,4.0,direct,0.08350275068156268,0.056557286580444316,0.11635202639048671
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,3.0,3,3test,target,False,,4.0,direct,0.08350275068156268,0.056557286580444316,0.11635202639048671
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,3.0,3,3test,train,True,1.0,4.0,direct,0.08350275068156268,0.056557286580444316,0.11635202639048671
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,,4,4test,target,False,,,,,,
9,bnci004,MMP_merge_then_adapt,CSP,lda,none,0,4,4,3916,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,,4,4test,target,False,,,,,,
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,0.0,1,1train,nearest,True,1.0,0.0,direct,0.1125534492909601,0.07817330523516514,0.16011948908784357
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,0.0,1,1train,target,False,,0.0,direct,0.1125534492909601,0.07817330523516514,0.16011948908784357
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,0.0,1,1train,train,True,1.0,0.0,direct,0.1125534492909601,0.07817330523516514,0.16011948908784357
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,1.0,2,2train,far,False,,0.0,direct,0.5434046204358678,0.48554122859622406,0.6008106236889925
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,1.0,2,2train,not_used,False,,0.0,direct,0.5434046204358678,0.48554122859622406,0.6008106236889925
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,1.0,2,2train,not_used,False,,0.0,direct,0.5434046204358678,0.48554122859622406,0.6008106236889925
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,2.0,3,3test,far,False,,0.0,direct,0.36599598281799045,0.2961126262162548,0.44440102276626425
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,2.0,3,3test,second_nearest_fallback_source,False,1.0,0.0,direct,0.36599598281799045,0.2961126262162548,0.44440102276626425
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,2.0,3,3test,not_used,False,,0.0,direct,0.36599598281799045,0.2961126262162548,0.44440102276626425
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,3.0,4,4test,far,False,,0.0,direct,0.47542174368892026,0.4026574256518755,0.5472248145902506
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,3.0,4,4test,not_used,False,,0.0,direct,0.47542174368892026,0.4026574256518755,0.5472248145902506
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,3.0,4,4test,not_used,False,,0.0,direct,0.47542174368892026,0.4026574256518755,0.5472248145902506
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,,0,0train,target,False,,,,,,
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,0,0,4789,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,final,,0,0train,target,False,,,,,,
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,1,1,4820,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,main,0.0,0,0train,nearest,True,1.0,1.0,direct,0.10529984100117287,0.0634739894373002,0.1450992901729221
9,bnci004,MMP_merge_then_adapt,CSP,lda,sa,1,1,1,4820,0.05,no_leakage_v1_alpha005,gate_all_sources_proxy_source_only_final_training_only,mmd,,,,,merge_then_adapt,coral,near_nearest_proxy,anchor,0.0,0,0train,target,False,,1.0,direct,0.10529984100117287,0.0634739894373002,0.1450992901729221
