subject,pair_id,target_session_abs_idx,target_session_label,train_local_idx,train_session_abs_idx,train_session_label,feature,dist_type,dist_est,dist_lwr,dist_upr,is_near_bridge,is_final_source,is_bdp_far_raw,is_bdp_proxy_source_fb,is_bdp_proxy_target_fb,is_mmp_proxy_source,is_mmp_proxy_target,is_best_nearest,degraded,partition_mode
7,2,2,2train,0,0,0train,CSP,mmd,0.1485429391769345,0.10398869719052146,0.18870576783933288,True,True,False,False,True,True,False,False,False,normal
7,2,2,2train,1,1,1train,CSP,mmd,0.15119122400959714,0.11857262750778697,0.199103076565298,True,True,False,False,True,True,False,False,False,normal
7,2,2,2train,2,3,3test,CSP,mmd,0.0911490575591138,0.06348472128830117,0.12053596116145904,True,True,False,False,True,False,True,True,False,normal
7,2,2,2train,3,4,4test,CSP,mmd,0.21089319563667858,0.16951690954634333,0.2564743704628672,False,False,True,True,False,False,False,False,False,normal
7,2,2,2train,0,0,0train,logvar,mmd,0.12293662509459864,0.09640572196952572,0.15988292444917512,True,True,False,False,True,True,False,False,False,normal
7,2,2,2train,1,1,1train,logvar,mmd,0.1590302032731246,0.12502507456013753,0.20096058159910565,False,False,True,True,False,False,False,False,False,normal
7,2,2,2train,2,3,3test,logvar,mmd,0.07854830623435999,0.05362917367711161,0.10457835570094523,True,True,False,False,True,False,True,True,False,normal
7,2,2,2train,3,4,4test,logvar,mmd,0.18034978369204424,0.1416675038738137,0.21689073064033462,False,False,True,True,False,False,False,False,False,normal
7,2,2,2train,0,0,0train,TS,mmd,0.06858886980684428,0.053191693127604474,0.08714233188296187,True,True,False,False,True,True,False,False,False,normal
7,2,2,2train,1,1,1train,TS,mmd,0.08264065405787976,0.06496221749866195,0.10636777169657151,False,False,True,True,False,False,False,False,False,normal
7,2,2,2train,2,3,3test,TS,mmd,0.05047218443802343,0.03916254223006379,0.06302797799249993,True,True,False,False,True,False,True,True,False,normal
7,2,2,2train,3,4,4test,TS,mmd,0.08282603119123222,0.06976309430491123,0.09803374073040105,False,False,True,True,False,False,False,False,False,normal
7,3,3,3test,0,0,0train,CSP,mmd,0.06570040003093494,0.03902124667129297,0.10344731022336791,True,True,False,False,False,False,True,True,True,
7,3,3,3test,1,1,1train,CSP,mmd,0.10390476785794978,0.07080257311669734,0.1410674355514138,True,True,False,False,False,True,False,False,True,
7,3,3,3test,2,2,2train,CSP,mmd,0.09866337849349961,0.06910101244637255,0.13399764201538886,True,True,False,False,False,True,False,False,True,
7,3,3,3test,3,4,4test,CSP,mmd,0.14838912860906803,0.1024188335387421,0.1969218726434913,True,True,False,False,False,True,False,False,True,
7,3,3,3test,0,0,0train,logvar,mmd,0.06026363793820488,0.02848427830975541,0.10600631663950465,True,True,False,False,True,True,False,False,False,normal
7,3,3,3test,1,1,1train,logvar,mmd,0.09590042403471681,0.06565241337608141,0.1321613356972677,True,True,False,False,True,True,False,False,False,normal
7,3,3,3test,2,2,2train,logvar,mmd,0.05879274933306286,0.03675982797630341,0.08915072736497329,True,True,False,False,True,False,True,True,False,normal
7,3,3,3test,3,4,4test,logvar,mmd,0.17998279959668637,0.12417684333256337,0.2492628099861725,False,False,True,True,False,False,False,False,False,normal
7,3,3,3test,0,0,0train,TS,mmd,0.058255500343895414,0.04241325489185913,0.0753908090607193,True,True,False,False,True,True,False,False,False,normal
7,3,3,3test,1,1,1train,TS,mmd,0.05862292699077886,0.04234790615474487,0.0762552059119499,True,True,False,False,True,True,False,False,False,normal
7,3,3,3test,2,2,2train,TS,mmd,0.04400071996182357,0.02939032985501064,0.06159708883964479,True,True,False,False,True,False,True,True,False,normal
7,3,3,3test,3,4,4test,TS,mmd,0.09343228970446017,0.07020361498032317,0.11842129499693665,False,False,True,True,False,False,False,False,False,normal
7,4,4,4test,0,0,0train,CSP,mmd,0.07900138845715288,0.052979651659339634,0.12385956468092885,True,True,False,False,True,False,True,True,False,normal
7,4,4,4test,1,1,1train,CSP,mmd,0.19391905910366788,0.14843538789400515,0.247629045610156,False,False,True,True,False,False,False,False,False,normal
7,4,4,4test,2,2,2train,CSP,mmd,0.22761027126858374,0.18691777660526154,0.27503515849382343,False,False,True,True,False,False,False,False,False,normal
7,4,4,4test,3,3,3test,CSP,mmd,0.12292774287986559,0.08655598286768422,0.15931981235136106,True,True,False,False,True,True,False,False,False,normal
7,4,4,4test,0,0,0train,logvar,mmd,0.07731651001307732,0.042551432329480554,0.12403906656640593,True,True,False,False,True,False,True,True,False,normal
7,4,4,4test,1,1,1train,logvar,mmd,0.22806070235046103,0.17863289497698476,0.2863720246543413,False,False,True,True,False,False,False,False,False,normal
7,4,4,4test,2,2,2train,logvar,mmd,0.22777174417599233,0.1740205529668699,0.27961459028269936,False,False,True,True,False,False,False,False,False,normal
7,4,4,4test,3,3,3test,logvar,mmd,0.14662462089166592,0.09703494632530416,0.2039631307025605,True,True,False,False,True,True,False,False,False,normal
7,4,4,4test,0,0,0train,TS,mmd,0.05221752068849831,0.03353237833354298,0.0776687645917701,True,True,False,False,True,False,True,True,False,normal
7,4,4,4test,1,1,1train,TS,mmd,0.13790560598187132,0.10477250136862679,0.18609563401373475,False,False,True,True,False,False,False,False,False,normal
7,4,4,4test,2,2,2train,TS,mmd,0.16228491805229597,0.13095870387525,0.20112164309439728,False,False,True,True,False,False,False,False,False,normal
7,4,4,4test,3,3,3test,TS,mmd,0.097882604706924,0.07074834429106382,0.13057975142679096,True,True,False,False,True,True,False,False,False,normal
