subject,pair_id,target_session_abs_idx,target_session_label,train_local_idx,train_session_abs_idx,train_session_label,feature,dist_type,dist_est,dist_lwr,dist_upr,is_near_bridge,is_final_source,is_bdp_far_raw,is_bdp_proxy_source_fb,is_bdp_proxy_target_fb,is_mmp_proxy_source,is_mmp_proxy_target,is_best_nearest,degraded,partition_mode
5,0,0,0train,3,4,4test,TS,mmd,0.43227478878565523,0.35596094838454695,0.5132618994538146,False,False,True,True,False,False,False,False,False,normal
5,1,1,1train,0,0,0train,CSP,mmd,0.16785008955419373,0.13233007138362085,0.21197017569038165,True,True,False,False,True,False,True,True,False,normal
5,1,1,1train,1,2,2train,CSP,mmd,0.28590782366193546,0.233265175572131,0.3476058523639381,False,False,False,False,False,True,False,False,False,normal
5,1,1,1train,2,3,3test,CSP,mmd,0.35090308297268263,0.30333317706819024,0.39675554859301426,False,False,True,True,False,False,False,False,False,normal
5,1,1,1train,3,4,4test,CSP,mmd,0.42904033827317245,0.38358125762222745,0.48378234744607584,False,False,True,True,False,False,False,False,False,normal
5,1,1,1train,0,0,0train,logvar,mmd,0.09395190921406239,0.06343044164470499,0.12961367493774262,True,True,False,False,True,False,True,True,False,normal
5,1,1,1train,1,2,2train,logvar,mmd,0.4167541069913438,0.32678865066350665,0.5071269580820782,False,False,False,False,False,True,False,False,False,normal
5,1,1,1train,2,3,3test,logvar,mmd,0.5870262171176587,0.48787308521315675,0.6900346352860152,False,False,True,True,False,False,False,False,False,normal
5,1,1,1train,3,4,4test,logvar,mmd,0.6193827477001492,0.5295352000065539,0.7315555296733518,False,False,True,True,False,False,False,False,False,normal
5,1,1,1train,0,0,0train,TS,mmd,0.0771635165344939,0.05052137861064942,0.10897046856300903,True,True,False,False,True,False,True,True,False,normal
5,1,1,1train,1,2,2train,TS,mmd,0.35820446746834983,0.2806783709111725,0.4348600916409013,False,False,False,False,False,True,False,False,False,normal
5,1,1,1train,2,3,3test,TS,mmd,0.5089619272219739,0.42340800976711634,0.5937500627254058,False,False,True,True,False,False,False,False,False,normal
5,1,1,1train,3,4,4test,TS,mmd,0.532365133211009,0.4472040024479956,0.6334620167967883,False,False,True,True,False,False,False,False,False,normal
5,2,2,2train,0,0,0train,CSP,mmd,0.1873288619149104,0.13976565266135757,0.23284642576150671,True,True,False,False,True,True,False,False,False,normal
5,2,2,2train,1,1,1train,CSP,mmd,0.2529552409028556,0.20238983224705528,0.3108618302349335,False,False,True,True,False,False,False,False,False,normal
5,2,2,2train,2,3,3test,CSP,mmd,0.15846322709499971,0.12419106163238253,0.19745533817914648,True,True,False,False,True,False,True,True,False,normal
5,2,2,2train,3,4,4test,CSP,mmd,0.2561994181689501,0.21789323200965935,0.30445861486795334,False,False,True,True,False,False,False,False,False,normal
5,2,2,2train,0,0,0train,logvar,mmd,0.18579981650525604,0.1283209689561662,0.2464173896176301,True,True,False,False,True,True,False,False,False,normal
5,2,2,2train,1,1,1train,logvar,mmd,0.23363850877990344,0.17865524164718233,0.28438352757219254,False,False,True,True,False,False,False,False,False,normal
5,2,2,2train,2,3,3test,logvar,mmd,0.11284020377142573,0.07662338851738827,0.1504379038237407,True,True,False,False,True,False,True,True,False,normal
5,2,2,2train,3,4,4test,logvar,mmd,0.2687670513417612,0.2279348659515695,0.3202834304862775,False,False,True,True,False,False,False,False,False,normal
5,2,2,2train,0,0,0train,TS,mmd,0.12454984877795126,0.08873719415924627,0.16885390263754155,True,True,False,False,True,True,False,False,False,normal
5,2,2,2train,1,1,1train,TS,mmd,0.15195343825742172,0.12028571745388555,0.18574081825022182,True,True,False,False,True,True,False,False,False,normal
5,2,2,2train,2,3,3test,TS,mmd,0.0996917654066611,0.0732142728796862,0.12836591355440366,True,True,False,False,True,False,True,True,False,normal
5,2,2,2train,3,4,4test,TS,mmd,0.20456807134826208,0.17445298822258823,0.23779044329321675,False,False,True,True,False,False,False,False,False,normal
5,3,3,3test,0,0,0train,CSP,mmd,0.36578728261836774,0.3199439787821328,0.40479094122613785,False,False,True,True,False,False,False,False,False,normal
5,3,3,3test,1,1,1train,CSP,mmd,0.3472004285666532,0.30228253107113434,0.38675406235278165,False,False,False,False,False,True,False,False,False,normal
5,3,3,3test,2,2,2train,CSP,mmd,0.20420848694827906,0.1630073170282731,0.2523346831728227,True,True,False,False,True,False,True,True,False,normal
5,3,3,3test,3,4,4test,CSP,mmd,0.4163545692279381,0.37714958526041126,0.4583475093401521,False,False,True,True,False,False,False,False,False,normal
5,3,3,3test,0,0,0train,logvar,mmd,0.2860200720502108,0.23643834030514146,0.3301867807871335,False,False,True,True,False,False,False,False,False,normal
5,3,3,3test,1,1,1train,logvar,mmd,0.2634734140103149,0.22283982787367282,0.3211648724852784,False,False,False,False,False,True,False,False,False,normal
5,3,3,3test,2,2,2train,logvar,mmd,0.1026821500255371,0.07387116098233738,0.14900365439988844,True,True,False,False,True,False,True,True,False,normal
5,3,3,3test,3,4,4test,logvar,mmd,0.35369726455267697,0.30931302950462636,0.39980902180114,False,False,True,True,False,False,False,False,False,normal
5,3,3,3test,0,0,0train,TS,mmd,0.1797311257384164,0.15373571119849064,0.20835536813478622,False,False,True,True,False,False,False,False,False,normal
5,3,3,3test,1,1,1train,TS,mmd,0.16504494377561557,0.13628330049187928,0.19658389331000176,False,False,False,False,False,True,False,False,False,normal
5,3,3,3test,2,2,2train,TS,mmd,0.09074905632421698,0.06795961847783724,0.11506072127167757,True,True,False,False,True,False,True,True,False,normal
5,3,3,3test,3,4,4test,TS,mmd,0.24808068883116444,0.21548353818271915,0.28286417020097354,False,False,True,True,False,False,False,False,False,normal
5,4,4,4test,0,0,0train,CSP,mmd,0.283743507147347,0.23719285645630006,0.3338627756279976,True,True,False,False,True,True,False,False,False,normal
5,4,4,4test,1,1,1train,CSP,mmd,0.34708075109496894,0.30989355952977643,0.3810019379090815,False,False,True,True,False,False,False,False,False,normal
5,4,4,4test,2,2,2train,CSP,mmd,0.23916627960877804,0.20003234319332724,0.2797295956543885,True,True,False,False,True,False,True,True,False,normal
5,4,4,4test,3,3,3test,CSP,mmd,0.32348607947831964,0.28447595604293824,0.3640516284735852,False,False,True,True,False,False,False,False,False,normal
5,4,4,4test,0,0,0train,logvar,mmd,0.3441249900274875,0.29042122753418254,0.40030252470543354,True,True,False,False,True,True,False,False,False,normal
5,4,4,4test,1,1,1train,logvar,mmd,0.3699580902917756,0.32676256806820625,0.4194282677559647,False,False,True,True,False,False,False,False,False,normal
5,4,4,4test,2,2,2train,logvar,mmd,0.2578422484268681,0.21432839991295544,0.30375726963978267,True,True,False,False,True,False,True,True,False,normal
5,4,4,4test,3,3,3test,logvar,mmd,0.33233408285571214,0.2889433865570349,0.38139526622802833,True,True,False,False,True,True,False,False,False,normal
5,4,4,4test,0,0,0train,TS,mmd,0.22850218972147643,0.19110506637154678,0.26632517775465997,True,True,False,False,False,True,False,False,True,
5,4,4,4test,1,1,1train,TS,mmd,0.24314978534265858,0.21105268568010865,0.28086413858295683,True,True,False,False,False,True,False,False,True,
5,4,4,4test,2,2,2train,TS,mmd,0.1865880299097499,0.1594805402425909,0.22358749345856135,True,True,False,False,False,False,True,True,True,
5,4,4,4test,3,3,3test,TS,mmd,0.258406651492886,0.2232160343714231,0.29430139771898167,True,True,False,False,False,True,False,False,True,
