subject,pipeline,method_row,pair_id,feature,classifier,da,proxy_acc,score_mode,partition_mode,degraded
3,MMP_merge_then_adapt,14,0,logvar,svm_radial,pt,0.5583333333333333,mmp_near_nearest_proxy,,True
3,BDP,14,0,logvar,svm_radial,pt,0.5369791666666668,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,14,0,logvar,svm_radial,pt,0.5369791666666668,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,15,0,logvar,svm_radial,coral,0.5,mmp_near_nearest_proxy,,True
3,BDP,15,0,logvar,svm_radial,coral,0.5,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,15,0,logvar,svm_radial,coral,0.5,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,16,0,TS,lda,none,0.5666666666666667,mmp_near_nearest_proxy,,True
3,BDP,16,0,TS,lda,none,0.5489583333333334,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,16,0,TS,lda,none,0.5489583333333334,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,17,0,TS,lda,sa,0.5333333333333333,mmp_near_nearest_proxy,,True
3,BDP,17,0,TS,lda,sa,0.5583333333333333,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,17,0,TS,lda,sa,0.5583333333333333,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,18,0,TS,lda,pt,0.55,mmp_near_nearest_proxy,,True
3,BDP,18,0,TS,lda,pt,0.51875,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,18,0,TS,lda,pt,0.51875,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,19,0,TS,lda,coral,0.5666666666666667,mmp_near_nearest_proxy,,True
3,BDP,19,0,TS,lda,coral,0.5489583333333334,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,19,0,TS,lda,coral,0.5489583333333334,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,20,0,TS,svm_radial,none,0.5333333333333333,mmp_near_nearest_proxy,,True
3,BDP,20,0,TS,svm_radial,none,0.5114583333333333,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,20,0,TS,svm_radial,none,0.5114583333333333,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,21,0,TS,svm_radial,sa,0.5166666666666667,mmp_near_nearest_proxy,,True
3,BDP,21,0,TS,svm_radial,sa,0.528125,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,21,0,TS,svm_radial,sa,0.528125,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,22,0,TS,svm_radial,pt,0.55,mmp_near_nearest_proxy,,True
3,BDP,22,0,TS,svm_radial,pt,0.5239583333333333,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,22,0,TS,svm_radial,pt,0.5239583333333333,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,23,0,TS,svm_radial,coral,0.5333333333333333,mmp_near_nearest_proxy,,True
3,BDP,23,0,TS,svm_radial,coral,0.5114583333333333,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,23,0,TS,svm_radial,coral,0.5114583333333333,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,0,1,CSP,lda,none,0.5666666666666667,mmp_near_nearest_proxy,normal,False
3,BDP,0,1,CSP,lda,none,0.5571428571428572,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,0,1,CSP,lda,none,0.5125,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,1,1,CSP,lda,sa,0.5916666666666667,mmp_near_nearest_proxy,normal,False
3,BDP,1,1,CSP,lda,sa,0.5678571428571428,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,1,1,CSP,lda,sa,0.53125,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,2,1,CSP,lda,pt,0.5916666666666667,mmp_near_nearest_proxy,normal,False
3,BDP,2,1,CSP,lda,pt,0.5678571428571428,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,2,1,CSP,lda,pt,0.534375,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,3,1,CSP,lda,coral,0.5,mmp_near_nearest_proxy,normal,False
3,BDP,3,1,CSP,lda,coral,0.5607142857142857,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,3,1,CSP,lda,coral,0.521875,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,4,1,CSP,svm_radial,none,0.5083333333333333,mmp_near_nearest_proxy,normal,False
3,BDP,4,1,CSP,svm_radial,none,0.5,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,4,1,CSP,svm_radial,none,0.496875,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,5,1,CSP,svm_radial,sa,0.5416666666666666,mmp_near_nearest_proxy,normal,False
3,BDP,5,1,CSP,svm_radial,sa,0.5857142857142857,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,5,1,CSP,svm_radial,sa,0.546875,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,6,1,CSP,svm_radial,pt,0.6083333333333333,mmp_near_nearest_proxy,normal,False
3,BDP,6,1,CSP,svm_radial,pt,0.5821428571428572,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,6,1,CSP,svm_radial,pt,0.534375,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,7,1,CSP,svm_radial,coral,0.5083333333333333,mmp_near_nearest_proxy,normal,False
3,BDP,7,1,CSP,svm_radial,coral,0.49642857142857144,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,7,1,CSP,svm_radial,coral,0.553125,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,8,1,logvar,lda,none,0.5416666666666666,mmp_near_nearest_proxy,normal,False
3,BDP,8,1,logvar,lda,none,0.55,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,8,1,logvar,lda,none,0.5,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,9,1,logvar,lda,sa,0.5833333333333334,mmp_near_nearest_proxy,normal,False
3,BDP,9,1,logvar,lda,sa,0.5535714285714286,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,9,1,logvar,lda,sa,0.5125,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,10,1,logvar,lda,pt,0.5666666666666667,mmp_near_nearest_proxy,normal,False
3,BDP,10,1,logvar,lda,pt,0.5178571428571429,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,10,1,logvar,lda,pt,0.503125,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,11,1,logvar,lda,coral,0.5,mmp_near_nearest_proxy,normal,False
3,BDP,11,1,logvar,lda,coral,0.5,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,11,1,logvar,lda,coral,0.5,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,12,1,logvar,svm_radial,none,0.525,mmp_near_nearest_proxy,normal,False
3,BDP,12,1,logvar,svm_radial,none,0.45714285714285713,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,12,1,logvar,svm_radial,none,0.49375,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,13,1,logvar,svm_radial,sa,0.5583333333333333,mmp_near_nearest_proxy,normal,False
3,BDP,13,1,logvar,svm_radial,sa,0.5357142857142857,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,13,1,logvar,svm_radial,sa,0.534375,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,14,1,logvar,svm_radial,pt,0.5416666666666666,mmp_near_nearest_proxy,normal,False
3,BDP,14,1,logvar,svm_radial,pt,0.5071428571428571,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,14,1,logvar,svm_radial,pt,0.503125,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,15,1,logvar,svm_radial,coral,0.5,mmp_near_nearest_proxy,normal,False
3,BDP,15,1,logvar,svm_radial,coral,0.5,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,15,1,logvar,svm_radial,coral,0.5,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,16,1,TS,lda,none,0.5416666666666666,mmp_near_nearest_proxy,,True
3,BDP,16,1,TS,lda,none,0.5276041666666667,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,16,1,TS,lda,none,0.5276041666666667,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,17,1,TS,lda,sa,0.55,mmp_near_nearest_proxy,,True
3,BDP,17,1,TS,lda,sa,0.5442708333333334,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,17,1,TS,lda,sa,0.5442708333333334,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,18,1,TS,lda,pt,0.6416666666666667,mmp_near_nearest_proxy,,True
3,BDP,18,1,TS,lda,pt,0.5286458333333334,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,18,1,TS,lda,pt,0.5286458333333334,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,19,1,TS,lda,coral,0.5416666666666666,mmp_near_nearest_proxy,,True
3,BDP,19,1,TS,lda,coral,0.5276041666666667,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,19,1,TS,lda,coral,0.5276041666666667,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,20,1,TS,svm_radial,none,0.5583333333333333,mmp_near_nearest_proxy,,True
3,BDP,20,1,TS,svm_radial,none,0.5104166666666667,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,20,1,TS,svm_radial,none,0.5104166666666667,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,21,1,TS,svm_radial,sa,0.575,mmp_near_nearest_proxy,,True
3,BDP,21,1,TS,svm_radial,sa,0.5223958333333334,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,21,1,TS,svm_radial,sa,0.5223958333333334,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,22,1,TS,svm_radial,pt,0.5333333333333333,mmp_near_nearest_proxy,,True
3,BDP,22,1,TS,svm_radial,pt,0.5218750000000001,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,22,1,TS,svm_radial,pt,0.5218750000000001,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,23,1,TS,svm_radial,coral,0.5583333333333333,mmp_near_nearest_proxy,,True
3,BDP,23,1,TS,svm_radial,coral,0.5104166666666667,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,23,1,TS,svm_radial,coral,0.5104166666666667,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,0,2,CSP,lda,none,0.49375,mmp_near_nearest_proxy,normal,False
3,BDP,0,2,CSP,lda,none,0.5681818181818182,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,0,2,CSP,lda,none,0.6166666666666667,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,1,2,CSP,lda,sa,0.55,mmp_near_nearest_proxy,normal,False
3,BDP,1,2,CSP,lda,sa,0.5659090909090909,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,1,2,CSP,lda,sa,0.5916666666666667,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,2,2,CSP,lda,pt,0.51875,mmp_near_nearest_proxy,normal,False
3,BDP,2,2,CSP,lda,pt,0.5613636363636364,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,2,2,CSP,lda,pt,0.5916666666666667,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,3,2,CSP,lda,coral,0.5,mmp_near_nearest_proxy,normal,False
3,BDP,3,2,CSP,lda,coral,0.5340909090909091,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,3,2,CSP,lda,coral,0.625,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,4,2,CSP,svm_radial,none,0.49375,mmp_near_nearest_proxy,normal,False
3,BDP,4,2,CSP,svm_radial,none,0.5431818181818182,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,4,2,CSP,svm_radial,none,0.6083333333333333,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,5,2,CSP,svm_radial,sa,0.56875,mmp_near_nearest_proxy,normal,False
3,BDP,5,2,CSP,svm_radial,sa,0.5909090909090909,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,5,2,CSP,svm_radial,sa,0.5916666666666667,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,6,2,CSP,svm_radial,pt,0.525,mmp_near_nearest_proxy,normal,False
3,BDP,6,2,CSP,svm_radial,pt,0.5704545454545454,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,6,2,CSP,svm_radial,pt,0.5833333333333334,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,7,2,CSP,svm_radial,coral,0.5,mmp_near_nearest_proxy,normal,False
3,BDP,7,2,CSP,svm_radial,coral,0.5295454545454545,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,7,2,CSP,svm_radial,coral,0.44166666666666665,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,8,2,logvar,lda,none,0.475,mmp_near_nearest_proxy,normal,False
3,BDP,8,2,logvar,lda,none,0.5659090909090909,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,8,2,logvar,lda,none,0.5333333333333333,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,9,2,logvar,lda,sa,0.51875,mmp_near_nearest_proxy,normal,False
3,BDP,9,2,logvar,lda,sa,0.5704545454545454,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,9,2,logvar,lda,sa,0.5666666666666667,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,10,2,logvar,lda,pt,0.49375,mmp_near_nearest_proxy,normal,False
3,BDP,10,2,logvar,lda,pt,0.5318181818181819,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,10,2,logvar,lda,pt,0.5583333333333333,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,11,2,logvar,lda,coral,0.5,mmp_near_nearest_proxy,normal,False
3,BDP,11,2,logvar,lda,coral,0.5,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,11,2,logvar,lda,coral,0.5,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,12,2,logvar,svm_radial,none,0.4875,mmp_near_nearest_proxy,normal,False
3,BDP,12,2,logvar,svm_radial,none,0.5340909090909091,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,12,2,logvar,svm_radial,none,0.5333333333333333,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,13,2,logvar,svm_radial,sa,0.50625,mmp_near_nearest_proxy,normal,False
3,BDP,13,2,logvar,svm_radial,sa,0.5704545454545454,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,13,2,logvar,svm_radial,sa,0.5833333333333334,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,14,2,logvar,svm_radial,pt,0.5,mmp_near_nearest_proxy,normal,False
3,BDP,14,2,logvar,svm_radial,pt,0.5386363636363637,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,14,2,logvar,svm_radial,pt,0.5,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,15,2,logvar,svm_radial,coral,0.5,mmp_near_nearest_proxy,normal,False
3,BDP,15,2,logvar,svm_radial,coral,0.5,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,15,2,logvar,svm_radial,coral,0.5,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,16,2,TS,lda,none,0.4875,mmp_near_nearest_proxy,,True
3,BDP,16,2,TS,lda,none,0.5526041666666667,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,16,2,TS,lda,none,0.5526041666666667,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,17,2,TS,lda,sa,0.55,mmp_near_nearest_proxy,,True
3,BDP,17,2,TS,lda,sa,0.5578125,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,17,2,TS,lda,sa,0.5578125,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,18,2,TS,lda,pt,0.4625,mmp_near_nearest_proxy,,True
3,BDP,18,2,TS,lda,pt,0.5364583333333334,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,18,2,TS,lda,pt,0.5364583333333334,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,19,2,TS,lda,coral,0.4875,mmp_near_nearest_proxy,,True
3,BDP,19,2,TS,lda,coral,0.5526041666666667,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,19,2,TS,lda,coral,0.5526041666666667,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,20,2,TS,svm_radial,none,0.5,mmp_near_nearest_proxy,,True
3,BDP,20,2,TS,svm_radial,none,0.5307291666666666,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,20,2,TS,svm_radial,none,0.5307291666666666,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,21,2,TS,svm_radial,sa,0.4875,mmp_near_nearest_proxy,,True
3,BDP,21,2,TS,svm_radial,sa,0.5151041666666667,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,21,2,TS,svm_radial,sa,0.5151041666666667,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,22,2,TS,svm_radial,pt,0.4875,mmp_near_nearest_proxy,,True
3,BDP,22,2,TS,svm_radial,pt,0.5177083333333333,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,22,2,TS,svm_radial,pt,0.5177083333333333,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,23,2,TS,svm_radial,coral,0.5,mmp_near_nearest_proxy,,True
3,BDP,23,2,TS,svm_radial,coral,0.5307291666666666,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,23,2,TS,svm_radial,coral,0.5307291666666666,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,0,3,CSP,lda,none,0.50625,mmp_near_nearest_proxy,normal,False
3,BDP,0,3,CSP,lda,none,0.534375,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,0,3,CSP,lda,none,0.575,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,1,3,CSP,lda,sa,0.53125,mmp_near_nearest_proxy,normal,False
3,BDP,1,3,CSP,lda,sa,0.54375,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,1,3,CSP,lda,sa,0.5791666666666667,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,2,3,CSP,lda,pt,0.525,mmp_near_nearest_proxy,normal,False
3,BDP,2,3,CSP,lda,pt,0.534375,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,2,3,CSP,lda,pt,0.5666666666666667,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,3,3,CSP,lda,coral,0.49375,mmp_near_nearest_proxy,normal,False
3,BDP,3,3,CSP,lda,coral,0.515625,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,3,3,CSP,lda,coral,0.5041666666666667,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,4,3,CSP,svm_radial,none,0.5625,mmp_near_nearest_proxy,normal,False
3,BDP,4,3,CSP,svm_radial,none,0.56875,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,4,3,CSP,svm_radial,none,0.5625,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,5,3,CSP,svm_radial,sa,0.575,mmp_near_nearest_proxy,normal,False
3,BDP,5,3,CSP,svm_radial,sa,0.5625,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,5,3,CSP,svm_radial,sa,0.5333333333333333,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,6,3,CSP,svm_radial,pt,0.575,mmp_near_nearest_proxy,normal,False
3,BDP,6,3,CSP,svm_radial,pt,0.575,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,6,3,CSP,svm_radial,pt,0.5291666666666667,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,7,3,CSP,svm_radial,coral,0.5125,mmp_near_nearest_proxy,normal,False
3,BDP,7,3,CSP,svm_radial,coral,0.5,bridge_proxy_far_to_bridge,normal,False
3,BDP_bridge_to_far,7,3,CSP,svm_radial,coral,0.5,bridge_proxy_bridge_to_far,normal,False
3,MMP_merge_then_adapt,8,3,logvar,lda,none,0.49375,mmp_near_nearest_proxy,,True
3,BDP,8,3,logvar,lda,none,0.58125,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,8,3,logvar,lda,none,0.58125,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,9,3,logvar,lda,sa,0.54375,mmp_near_nearest_proxy,,True
3,BDP,9,3,logvar,lda,sa,0.5848958333333333,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,9,3,logvar,lda,sa,0.5848958333333333,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,10,3,logvar,lda,pt,0.525,mmp_near_nearest_proxy,,True
3,BDP,10,3,logvar,lda,pt,0.5791666666666666,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,10,3,logvar,lda,pt,0.5791666666666666,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,11,3,logvar,lda,coral,0.5,mmp_near_nearest_proxy,,True
3,BDP,11,3,logvar,lda,coral,0.4984375,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,11,3,logvar,lda,coral,0.4984375,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,12,3,logvar,svm_radial,none,0.475,mmp_near_nearest_proxy,,True
3,BDP,12,3,logvar,svm_radial,none,0.5302083333333334,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,12,3,logvar,svm_radial,none,0.5302083333333334,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,13,3,logvar,svm_radial,sa,0.525,mmp_near_nearest_proxy,,True
3,BDP,13,3,logvar,svm_radial,sa,0.5401041666666667,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,13,3,logvar,svm_radial,sa,0.5401041666666667,bridge_proxy_bridge_to_far,,True
3,MMP_merge_then_adapt,14,3,logvar,svm_radial,pt,0.5375,mmp_near_nearest_proxy,,True
3,BDP,14,3,logvar,svm_radial,pt,0.5385416666666667,bridge_proxy_far_to_bridge,,True
3,BDP_bridge_to_far,14,3,logvar,svm_radial,pt,0.5385416666666667,bridge_proxy_bridge_to_far,,True
