subject,pipeline,method_row,pair_id,feature,classifier,da,proxy_acc,score_mode,partition_mode,degraded
7,BDP,0,1,CSP,lda,none,0.6909090909090909,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,0,1,CSP,lda,none,0.76875,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,1,1,CSP,lda,sa,0.7375,mmp_near_nearest_proxy,normal,False
7,BDP,1,1,CSP,lda,sa,0.6954545454545454,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,1,1,CSP,lda,sa,0.75,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,2,1,CSP,lda,pt,0.7375,mmp_near_nearest_proxy,normal,False
7,BDP,2,1,CSP,lda,pt,0.6931818181818182,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,2,1,CSP,lda,pt,0.74375,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,3,1,CSP,lda,coral,0.5125,mmp_near_nearest_proxy,normal,False
7,BDP,3,1,CSP,lda,coral,0.5681818181818182,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,3,1,CSP,lda,coral,0.7,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,4,1,CSP,svm_radial,none,0.7125,mmp_near_nearest_proxy,normal,False
7,BDP,4,1,CSP,svm_radial,none,0.6431818181818182,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,4,1,CSP,svm_radial,none,0.725,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,5,1,CSP,svm_radial,sa,0.75625,mmp_near_nearest_proxy,normal,False
7,BDP,5,1,CSP,svm_radial,sa,0.6477272727272727,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,5,1,CSP,svm_radial,sa,0.70625,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,6,1,CSP,svm_radial,pt,0.7375,mmp_near_nearest_proxy,normal,False
7,BDP,6,1,CSP,svm_radial,pt,0.6681818181818182,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,6,1,CSP,svm_radial,pt,0.725,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,7,1,CSP,svm_radial,coral,0.525,mmp_near_nearest_proxy,normal,False
7,BDP,7,1,CSP,svm_radial,coral,0.5863636363636363,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,7,1,CSP,svm_radial,coral,0.6875,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,8,1,logvar,lda,none,0.66875,mmp_near_nearest_proxy,,True
7,BDP,8,1,logvar,lda,none,0.7020833333333334,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,8,1,logvar,lda,none,0.7020833333333334,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,9,1,logvar,lda,sa,0.70625,mmp_near_nearest_proxy,,True
7,BDP,9,1,logvar,lda,sa,0.7088541666666666,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,9,1,logvar,lda,sa,0.7088541666666666,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,10,1,logvar,lda,pt,0.64375,mmp_near_nearest_proxy,,True
7,BDP,10,1,logvar,lda,pt,0.6994791666666667,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,10,1,logvar,lda,pt,0.6994791666666667,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,11,1,logvar,lda,coral,0.5,mmp_near_nearest_proxy,,True
7,BDP,11,1,logvar,lda,coral,0.5703125,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,11,1,logvar,lda,coral,0.5703125,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,12,1,logvar,svm_radial,none,0.625,mmp_near_nearest_proxy,,True
7,BDP,12,1,logvar,svm_radial,none,0.6901041666666666,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,12,1,logvar,svm_radial,none,0.6901041666666666,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,13,1,logvar,svm_radial,sa,0.66875,mmp_near_nearest_proxy,,True
7,BDP,13,1,logvar,svm_radial,sa,0.6854166666666666,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,13,1,logvar,svm_radial,sa,0.6854166666666666,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,14,1,logvar,svm_radial,pt,0.68125,mmp_near_nearest_proxy,,True
7,BDP,14,1,logvar,svm_radial,pt,0.6895833333333332,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,14,1,logvar,svm_radial,pt,0.6895833333333332,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,15,1,logvar,svm_radial,coral,0.5,mmp_near_nearest_proxy,,True
7,BDP,15,1,logvar,svm_radial,coral,0.5,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,15,1,logvar,svm_radial,coral,0.5,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,16,1,TS,lda,none,0.66875,mmp_near_nearest_proxy,,True
7,BDP,16,1,TS,lda,none,0.7427083333333333,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,16,1,TS,lda,none,0.7427083333333333,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,17,1,TS,lda,sa,0.66875,mmp_near_nearest_proxy,,True
7,BDP,17,1,TS,lda,sa,0.7328125,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,17,1,TS,lda,sa,0.7328125,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,18,1,TS,lda,pt,0.7125,mmp_near_nearest_proxy,,True
7,BDP,18,1,TS,lda,pt,0.7494791666666667,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,18,1,TS,lda,pt,0.7494791666666667,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,19,1,TS,lda,coral,0.66875,mmp_near_nearest_proxy,,True
7,BDP,19,1,TS,lda,coral,0.7427083333333333,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,19,1,TS,lda,coral,0.7427083333333333,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,20,1,TS,svm_radial,none,0.675,mmp_near_nearest_proxy,,True
7,BDP,20,1,TS,svm_radial,none,0.7197916666666667,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,20,1,TS,svm_radial,none,0.7197916666666667,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,21,1,TS,svm_radial,sa,0.6625,mmp_near_nearest_proxy,,True
7,BDP,21,1,TS,svm_radial,sa,0.7145833333333333,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,21,1,TS,svm_radial,sa,0.7145833333333333,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,22,1,TS,svm_radial,pt,0.7125,mmp_near_nearest_proxy,,True
7,BDP,22,1,TS,svm_radial,pt,0.7124999999999999,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,22,1,TS,svm_radial,pt,0.7124999999999999,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,23,1,TS,svm_radial,coral,0.675,mmp_near_nearest_proxy,,True
7,BDP,23,1,TS,svm_radial,coral,0.7197916666666667,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,23,1,TS,svm_radial,coral,0.7197916666666667,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,0,2,CSP,lda,none,0.625,mmp_near_nearest_proxy,normal,False
7,BDP,0,2,CSP,lda,none,0.62,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,0,2,CSP,lda,none,0.71875,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,1,2,CSP,lda,sa,0.73125,mmp_near_nearest_proxy,normal,False
7,BDP,1,2,CSP,lda,sa,0.6025,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,1,2,CSP,lda,sa,0.75,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,2,2,CSP,lda,pt,0.70625,mmp_near_nearest_proxy,normal,False
7,BDP,2,2,CSP,lda,pt,0.6025,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,2,2,CSP,lda,pt,0.725,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,3,2,CSP,lda,coral,0.50625,mmp_near_nearest_proxy,normal,False
7,BDP,3,2,CSP,lda,coral,0.55,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,3,2,CSP,lda,coral,0.63125,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,4,2,CSP,svm_radial,none,0.6375,mmp_near_nearest_proxy,normal,False
7,BDP,4,2,CSP,svm_radial,none,0.6025,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,4,2,CSP,svm_radial,none,0.74375,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,5,2,CSP,svm_radial,sa,0.73125,mmp_near_nearest_proxy,normal,False
7,BDP,5,2,CSP,svm_radial,sa,0.5975,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,5,2,CSP,svm_radial,sa,0.7125,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,6,2,CSP,svm_radial,pt,0.73125,mmp_near_nearest_proxy,normal,False
7,BDP,6,2,CSP,svm_radial,pt,0.6125,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,6,2,CSP,svm_radial,pt,0.75,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,7,2,CSP,svm_radial,coral,0.50625,mmp_near_nearest_proxy,normal,False
7,BDP,7,2,CSP,svm_radial,coral,0.56,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,7,2,CSP,svm_radial,coral,0.6875,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,8,2,logvar,lda,none,0.63125,mmp_near_nearest_proxy,normal,False
7,BDP,8,2,logvar,lda,none,0.6214285714285714,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,8,2,logvar,lda,none,0.5821428571428572,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,9,2,logvar,lda,sa,0.7,mmp_near_nearest_proxy,normal,False
7,BDP,9,2,logvar,lda,sa,0.6392857142857142,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,9,2,logvar,lda,sa,0.5964285714285714,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,10,2,logvar,lda,pt,0.6875,mmp_near_nearest_proxy,normal,False
7,BDP,10,2,logvar,lda,pt,0.6321428571428571,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,10,2,logvar,lda,pt,0.5928571428571429,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,11,2,logvar,lda,coral,0.5,mmp_near_nearest_proxy,normal,False
7,BDP,11,2,logvar,lda,coral,0.5,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,11,2,logvar,lda,coral,0.5,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,12,2,logvar,svm_radial,none,0.63125,mmp_near_nearest_proxy,normal,False
7,BDP,12,2,logvar,svm_radial,none,0.6178571428571429,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,12,2,logvar,svm_radial,none,0.5964285714285714,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,13,2,logvar,svm_radial,sa,0.625,mmp_near_nearest_proxy,normal,False
7,BDP,13,2,logvar,svm_radial,sa,0.5464285714285714,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,13,2,logvar,svm_radial,sa,0.5607142857142857,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,14,2,logvar,svm_radial,pt,0.65625,mmp_near_nearest_proxy,normal,False
7,BDP,14,2,logvar,svm_radial,pt,0.5892857142857143,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,14,2,logvar,svm_radial,pt,0.5964285714285714,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,15,2,logvar,svm_radial,coral,0.5,mmp_near_nearest_proxy,normal,False
7,BDP,15,2,logvar,svm_radial,coral,0.5,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,15,2,logvar,svm_radial,coral,0.5,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,16,2,TS,lda,none,0.65,mmp_near_nearest_proxy,normal,False
7,BDP,16,2,TS,lda,none,0.6678571428571428,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,16,2,TS,lda,none,0.6678571428571428,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,17,2,TS,lda,sa,0.65625,mmp_near_nearest_proxy,normal,False
7,BDP,17,2,TS,lda,sa,0.6714285714285714,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,17,2,TS,lda,sa,0.675,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,18,2,TS,lda,pt,0.66875,mmp_near_nearest_proxy,normal,False
7,BDP,18,2,TS,lda,pt,0.6964285714285714,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,18,2,TS,lda,pt,0.6821428571428572,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,19,2,TS,lda,coral,0.65,mmp_near_nearest_proxy,normal,False
7,BDP,19,2,TS,lda,coral,0.6678571428571428,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,19,2,TS,lda,coral,0.6678571428571428,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,20,2,TS,svm_radial,none,0.675,mmp_near_nearest_proxy,normal,False
7,BDP,20,2,TS,svm_radial,none,0.6571428571428571,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,20,2,TS,svm_radial,none,0.6,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,21,2,TS,svm_radial,sa,0.675,mmp_near_nearest_proxy,normal,False
7,BDP,21,2,TS,svm_radial,sa,0.6785714285714286,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,21,2,TS,svm_radial,sa,0.6071428571428571,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,22,2,TS,svm_radial,pt,0.6875,mmp_near_nearest_proxy,normal,False
7,BDP,22,2,TS,svm_radial,pt,0.6535714285714286,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,22,2,TS,svm_radial,pt,0.5857142857142857,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,23,2,TS,svm_radial,coral,0.675,mmp_near_nearest_proxy,normal,False
7,BDP,23,2,TS,svm_radial,coral,0.6571428571428571,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,23,2,TS,svm_radial,coral,0.6,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,0,3,CSP,lda,none,0.6416666666666667,mmp_near_nearest_proxy,,True
7,BDP,0,3,CSP,lda,none,0.7015625,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,0,3,CSP,lda,none,0.7015625,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,1,3,CSP,lda,sa,0.6583333333333333,mmp_near_nearest_proxy,,True
7,BDP,1,3,CSP,lda,sa,0.7104166666666667,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,1,3,CSP,lda,sa,0.7104166666666667,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,2,3,CSP,lda,pt,0.6666666666666666,mmp_near_nearest_proxy,,True
7,BDP,2,3,CSP,lda,pt,0.709375,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,2,3,CSP,lda,pt,0.709375,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,3,3,CSP,lda,coral,0.625,mmp_near_nearest_proxy,,True
7,BDP,3,3,CSP,lda,coral,0.6963541666666667,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,3,3,CSP,lda,coral,0.6963541666666667,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,4,3,CSP,svm_radial,none,0.55,mmp_near_nearest_proxy,,True
7,BDP,4,3,CSP,svm_radial,none,0.6869791666666666,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,4,3,CSP,svm_radial,none,0.6869791666666666,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,5,3,CSP,svm_radial,sa,0.65,mmp_near_nearest_proxy,,True
7,BDP,5,3,CSP,svm_radial,sa,0.7197916666666666,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,5,3,CSP,svm_radial,sa,0.7197916666666666,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,6,3,CSP,svm_radial,pt,0.6583333333333333,mmp_near_nearest_proxy,,True
7,BDP,6,3,CSP,svm_radial,pt,0.7130208333333333,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,6,3,CSP,svm_radial,pt,0.7130208333333333,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,7,3,CSP,svm_radial,coral,0.6,mmp_near_nearest_proxy,,True
7,BDP,7,3,CSP,svm_radial,coral,0.6890624999999999,bridge_proxy_far_to_bridge,,True
7,BDP_bridge_to_far,7,3,CSP,svm_radial,coral,0.6890624999999999,bridge_proxy_bridge_to_far,,True
7,MMP_merge_then_adapt,8,3,logvar,lda,none,0.8,mmp_near_nearest_proxy,normal,False
7,BDP,8,3,logvar,lda,none,0.585,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,8,3,logvar,lda,none,0.6875,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,9,3,logvar,lda,sa,0.80625,mmp_near_nearest_proxy,normal,False
7,BDP,9,3,logvar,lda,sa,0.645,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,9,3,logvar,lda,sa,0.6875,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,10,3,logvar,lda,pt,0.7875,mmp_near_nearest_proxy,normal,False
7,BDP,10,3,logvar,lda,pt,0.6175,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,10,3,logvar,lda,pt,0.675,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,11,3,logvar,lda,coral,0.5,mmp_near_nearest_proxy,normal,False
7,BDP,11,3,logvar,lda,coral,0.5,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,11,3,logvar,lda,coral,0.5,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,12,3,logvar,svm_radial,none,0.7,mmp_near_nearest_proxy,normal,False
7,BDP,12,3,logvar,svm_radial,none,0.53,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,12,3,logvar,svm_radial,none,0.625,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,13,3,logvar,svm_radial,sa,0.775,mmp_near_nearest_proxy,normal,False
7,BDP,13,3,logvar,svm_radial,sa,0.6,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,13,3,logvar,svm_radial,sa,0.625,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,14,3,logvar,svm_radial,pt,0.73125,mmp_near_nearest_proxy,normal,False
7,BDP,14,3,logvar,svm_radial,pt,0.61,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,14,3,logvar,svm_radial,pt,0.6625,bridge_proxy_bridge_to_far,normal,False
7,MMP_merge_then_adapt,15,3,logvar,svm_radial,coral,0.5,mmp_near_nearest_proxy,normal,False
7,BDP,15,3,logvar,svm_radial,coral,0.5,bridge_proxy_far_to_bridge,normal,False
7,BDP_bridge_to_far,15,3,logvar,svm_radial,coral,0.5,bridge_proxy_bridge_to_far,normal,False
