subject,pipeline,method_row,pair_id,feature,classifier,da,proxy_acc,score_mode,partition_mode,degraded
6,MMP_merge_then_adapt,19,0,TS,lda,coral,0.7375,mmp_near_nearest_proxy,,True
6,BDP,19,0,TS,lda,coral,0.821875,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,19,0,TS,lda,coral,0.821875,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,20,0,TS,svm_radial,none,0.76875,mmp_near_nearest_proxy,,True
6,BDP,20,0,TS,svm_radial,none,0.8062499999999999,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,20,0,TS,svm_radial,none,0.8062499999999999,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,21,0,TS,svm_radial,sa,0.8375,mmp_near_nearest_proxy,,True
6,BDP,21,0,TS,svm_radial,sa,0.7984375,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,21,0,TS,svm_radial,sa,0.7984375,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,22,0,TS,svm_radial,pt,0.85625,mmp_near_nearest_proxy,,True
6,BDP,22,0,TS,svm_radial,pt,0.8052083333333333,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,22,0,TS,svm_radial,pt,0.8052083333333333,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,23,0,TS,svm_radial,coral,0.76875,mmp_near_nearest_proxy,,True
6,BDP,23,0,TS,svm_radial,coral,0.8062499999999999,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,23,0,TS,svm_radial,coral,0.8062499999999999,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,0,1,CSP,lda,none,0.8875,mmp_near_nearest_proxy,,True
6,BDP,0,1,CSP,lda,none,0.8078125,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,0,1,CSP,lda,none,0.8078125,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,1,1,CSP,lda,sa,0.86875,mmp_near_nearest_proxy,,True
6,BDP,1,1,CSP,lda,sa,0.8130208333333333,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,1,1,CSP,lda,sa,0.8130208333333333,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,2,1,CSP,lda,pt,0.85,mmp_near_nearest_proxy,,True
6,BDP,2,1,CSP,lda,pt,0.8234375,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,2,1,CSP,lda,pt,0.8234375,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,3,1,CSP,lda,coral,0.53125,mmp_near_nearest_proxy,,True
6,BDP,3,1,CSP,lda,coral,0.7348958333333333,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,3,1,CSP,lda,coral,0.7348958333333333,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,4,1,CSP,svm_radial,none,0.86875,mmp_near_nearest_proxy,,True
6,BDP,4,1,CSP,svm_radial,none,0.7942708333333333,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,4,1,CSP,svm_radial,none,0.7942708333333333,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,5,1,CSP,svm_radial,sa,0.86875,mmp_near_nearest_proxy,,True
6,BDP,5,1,CSP,svm_radial,sa,0.8192708333333333,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,5,1,CSP,svm_radial,sa,0.8192708333333333,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,6,1,CSP,svm_radial,pt,0.86875,mmp_near_nearest_proxy,,True
6,BDP,6,1,CSP,svm_radial,pt,0.8239583333333333,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,6,1,CSP,svm_radial,pt,0.8239583333333333,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,7,1,CSP,svm_radial,coral,0.54375,mmp_near_nearest_proxy,,True
6,BDP,7,1,CSP,svm_radial,coral,0.7411458333333334,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,7,1,CSP,svm_radial,coral,0.7411458333333334,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,8,1,logvar,lda,none,0.8875,mmp_near_nearest_proxy,,True
6,BDP,8,1,logvar,lda,none,0.803125,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,8,1,logvar,lda,none,0.803125,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,9,1,logvar,lda,sa,0.86875,mmp_near_nearest_proxy,,True
6,BDP,9,1,logvar,lda,sa,0.8114583333333334,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,9,1,logvar,lda,sa,0.8114583333333334,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,10,1,logvar,lda,pt,0.73125,mmp_near_nearest_proxy,,True
6,BDP,10,1,logvar,lda,pt,0.8114583333333333,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,10,1,logvar,lda,pt,0.8114583333333333,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,11,1,logvar,lda,coral,0.5,mmp_near_nearest_proxy,,True
6,BDP,11,1,logvar,lda,coral,0.590625,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,11,1,logvar,lda,coral,0.590625,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,12,1,logvar,svm_radial,none,0.86875,mmp_near_nearest_proxy,,True
6,BDP,12,1,logvar,svm_radial,none,0.8015625,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,12,1,logvar,svm_radial,none,0.8015625,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,13,1,logvar,svm_radial,sa,0.8625,mmp_near_nearest_proxy,,True
6,BDP,13,1,logvar,svm_radial,sa,0.8036458333333334,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,13,1,logvar,svm_radial,sa,0.8036458333333334,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,14,1,logvar,svm_radial,pt,0.89375,mmp_near_nearest_proxy,,True
6,BDP,14,1,logvar,svm_radial,pt,0.8255208333333333,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,14,1,logvar,svm_radial,pt,0.8255208333333333,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,15,1,logvar,svm_radial,coral,0.5,mmp_near_nearest_proxy,,True
6,BDP,15,1,logvar,svm_radial,coral,0.5,bridge_proxy_far_to_bridge,,True
6,BDP_bridge_to_far,15,1,logvar,svm_radial,coral,0.5,bridge_proxy_bridge_to_far,,True
6,MMP_merge_then_adapt,16,1,TS,lda,none,0.85625,mmp_near_nearest_proxy,normal,False
6,BDP,16,1,TS,lda,none,0.7020833333333333,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,16,1,TS,lda,none,0.6916666666666667,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,17,1,TS,lda,sa,0.8625,mmp_near_nearest_proxy,normal,False
6,BDP,17,1,TS,lda,sa,0.7895833333333333,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,17,1,TS,lda,sa,0.7083333333333334,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,18,1,TS,lda,pt,0.85625,mmp_near_nearest_proxy,normal,False
6,BDP,18,1,TS,lda,pt,0.7395833333333334,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,18,1,TS,lda,pt,0.6083333333333333,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,19,1,TS,lda,coral,0.85625,mmp_near_nearest_proxy,normal,False
6,BDP,19,1,TS,lda,coral,0.7020833333333333,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,19,1,TS,lda,coral,0.6916666666666667,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,20,1,TS,svm_radial,none,0.8625,mmp_near_nearest_proxy,normal,False
6,BDP,20,1,TS,svm_radial,none,0.6541666666666667,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,20,1,TS,svm_radial,none,0.6666666666666666,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,21,1,TS,svm_radial,sa,0.85625,mmp_near_nearest_proxy,normal,False
6,BDP,21,1,TS,svm_radial,sa,0.6458333333333334,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,21,1,TS,svm_radial,sa,0.6916666666666667,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,22,1,TS,svm_radial,pt,0.85,mmp_near_nearest_proxy,normal,False
6,BDP,22,1,TS,svm_radial,pt,0.6458333333333334,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,22,1,TS,svm_radial,pt,0.7166666666666667,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,23,1,TS,svm_radial,coral,0.8625,mmp_near_nearest_proxy,normal,False
6,BDP,23,1,TS,svm_radial,coral,0.6541666666666667,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,23,1,TS,svm_radial,coral,0.6666666666666666,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,0,2,CSP,lda,none,0.625,mmp_near_nearest_proxy,normal,False
6,BDP,0,2,CSP,lda,none,0.7477272727272727,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,0,2,CSP,lda,none,0.675,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,1,2,CSP,lda,sa,0.8625,mmp_near_nearest_proxy,normal,False
6,BDP,1,2,CSP,lda,sa,0.8022727272727272,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,1,2,CSP,lda,sa,0.775,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,2,2,CSP,lda,pt,0.86875,mmp_near_nearest_proxy,normal,False
6,BDP,2,2,CSP,lda,pt,0.7931818181818182,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,2,2,CSP,lda,pt,0.775,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,3,2,CSP,lda,coral,0.58125,mmp_near_nearest_proxy,normal,False
6,BDP,3,2,CSP,lda,coral,0.6681818181818182,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,3,2,CSP,lda,coral,0.7916666666666666,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,4,2,CSP,svm_radial,none,0.6625,mmp_near_nearest_proxy,normal,False
6,BDP,4,2,CSP,svm_radial,none,0.75,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,4,2,CSP,svm_radial,none,0.6833333333333333,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,5,2,CSP,svm_radial,sa,0.8375,mmp_near_nearest_proxy,normal,False
6,BDP,5,2,CSP,svm_radial,sa,0.8022727272727272,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,5,2,CSP,svm_radial,sa,0.7416666666666667,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,6,2,CSP,svm_radial,pt,0.84375,mmp_near_nearest_proxy,normal,False
6,BDP,6,2,CSP,svm_radial,pt,0.8090909090909091,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,6,2,CSP,svm_radial,pt,0.7666666666666667,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,7,2,CSP,svm_radial,coral,0.5125,mmp_near_nearest_proxy,normal,False
6,BDP,7,2,CSP,svm_radial,coral,0.7363636363636363,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,7,2,CSP,svm_radial,coral,0.775,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,8,2,logvar,lda,none,0.8625,mmp_near_nearest_proxy,normal,False
6,BDP,8,2,logvar,lda,none,0.715625,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,8,2,logvar,lda,none,0.675,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,9,2,logvar,lda,sa,0.88125,mmp_near_nearest_proxy,normal,False
6,BDP,9,2,logvar,lda,sa,0.846875,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,9,2,logvar,lda,sa,0.7333333333333333,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,10,2,logvar,lda,pt,0.88125,mmp_near_nearest_proxy,normal,False
6,BDP,10,2,logvar,lda,pt,0.75625,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,10,2,logvar,lda,pt,0.675,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,11,2,logvar,lda,coral,0.5,mmp_near_nearest_proxy,normal,False
6,BDP,11,2,logvar,lda,coral,0.5,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,11,2,logvar,lda,coral,0.5,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,12,2,logvar,svm_radial,none,0.8625,mmp_near_nearest_proxy,normal,False
6,BDP,12,2,logvar,svm_radial,none,0.684375,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,12,2,logvar,svm_radial,none,0.6583333333333333,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,13,2,logvar,svm_radial,sa,0.85,mmp_near_nearest_proxy,normal,False
6,BDP,13,2,logvar,svm_radial,sa,0.771875,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,13,2,logvar,svm_radial,sa,0.7208333333333333,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,14,2,logvar,svm_radial,pt,0.875,mmp_near_nearest_proxy,normal,False
6,BDP,14,2,logvar,svm_radial,pt,0.815625,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,14,2,logvar,svm_radial,pt,0.7333333333333333,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,15,2,logvar,svm_radial,coral,0.5,mmp_near_nearest_proxy,normal,False
6,BDP,15,2,logvar,svm_radial,coral,0.5,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,15,2,logvar,svm_radial,coral,0.5,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,16,2,TS,lda,none,0.8625,mmp_near_nearest_proxy,normal,False
6,BDP,16,2,TS,lda,none,0.71875,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,16,2,TS,lda,none,0.6791666666666667,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,17,2,TS,lda,sa,0.875,mmp_near_nearest_proxy,normal,False
6,BDP,17,2,TS,lda,sa,0.846875,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,17,2,TS,lda,sa,0.725,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,18,2,TS,lda,pt,0.7125,mmp_near_nearest_proxy,normal,False
6,BDP,18,2,TS,lda,pt,0.64375,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,18,2,TS,lda,pt,0.65,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,19,2,TS,lda,coral,0.8625,mmp_near_nearest_proxy,normal,False
6,BDP,19,2,TS,lda,coral,0.71875,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,19,2,TS,lda,coral,0.6791666666666667,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,20,2,TS,svm_radial,none,0.8375,mmp_near_nearest_proxy,normal,False
6,BDP,20,2,TS,svm_radial,none,0.709375,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,20,2,TS,svm_radial,none,0.6708333333333333,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,21,2,TS,svm_radial,sa,0.84375,mmp_near_nearest_proxy,normal,False
6,BDP,21,2,TS,svm_radial,sa,0.7375,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,21,2,TS,svm_radial,sa,0.7125,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,22,2,TS,svm_radial,pt,0.8,mmp_near_nearest_proxy,normal,False
6,BDP,22,2,TS,svm_radial,pt,0.746875,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,22,2,TS,svm_radial,pt,0.7416666666666667,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,23,2,TS,svm_radial,coral,0.8375,mmp_near_nearest_proxy,normal,False
6,BDP,23,2,TS,svm_radial,coral,0.709375,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,23,2,TS,svm_radial,coral,0.6708333333333333,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,0,3,CSP,lda,none,0.63125,mmp_near_nearest_proxy,normal,False
6,BDP,0,3,CSP,lda,none,0.7522727272727273,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,0,3,CSP,lda,none,0.75,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,1,3,CSP,lda,sa,0.7875,mmp_near_nearest_proxy,normal,False
6,BDP,1,3,CSP,lda,sa,0.7818181818181819,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,1,3,CSP,lda,sa,0.7833333333333333,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,2,3,CSP,lda,pt,0.7875,mmp_near_nearest_proxy,normal,False
6,BDP,2,3,CSP,lda,pt,0.7704545454545455,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,2,3,CSP,lda,pt,0.7833333333333333,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,3,3,CSP,lda,coral,0.75625,mmp_near_nearest_proxy,normal,False
6,BDP,3,3,CSP,lda,coral,0.7,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,3,3,CSP,lda,coral,0.525,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,4,3,CSP,svm_radial,none,0.6625,mmp_near_nearest_proxy,normal,False
6,BDP,4,3,CSP,svm_radial,none,0.7431818181818182,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,4,3,CSP,svm_radial,none,0.7083333333333334,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,5,3,CSP,svm_radial,sa,0.7875,mmp_near_nearest_proxy,normal,False
6,BDP,5,3,CSP,svm_radial,sa,0.7840909090909091,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,5,3,CSP,svm_radial,sa,0.7333333333333333,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,6,3,CSP,svm_radial,pt,0.7875,mmp_near_nearest_proxy,normal,False
6,BDP,6,3,CSP,svm_radial,pt,0.7863636363636364,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,6,3,CSP,svm_radial,pt,0.7666666666666667,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,7,3,CSP,svm_radial,coral,0.775,mmp_near_nearest_proxy,normal,False
6,BDP,7,3,CSP,svm_radial,coral,0.6931818181818182,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,7,3,CSP,svm_radial,coral,0.5416666666666666,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,8,3,logvar,lda,none,0.89375,mmp_near_nearest_proxy,normal,False
6,BDP,8,3,logvar,lda,none,0.728125,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,8,3,logvar,lda,none,0.6833333333333333,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,9,3,logvar,lda,sa,0.86875,mmp_near_nearest_proxy,normal,False
6,BDP,9,3,logvar,lda,sa,0.8125,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,9,3,logvar,lda,sa,0.7375,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,10,3,logvar,lda,pt,0.7375,mmp_near_nearest_proxy,normal,False
6,BDP,10,3,logvar,lda,pt,0.76875,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,10,3,logvar,lda,pt,0.725,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,11,3,logvar,lda,coral,0.5,mmp_near_nearest_proxy,normal,False
6,BDP,11,3,logvar,lda,coral,0.5,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,11,3,logvar,lda,coral,0.5,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,12,3,logvar,svm_radial,none,0.88125,mmp_near_nearest_proxy,normal,False
6,BDP,12,3,logvar,svm_radial,none,0.675,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,12,3,logvar,svm_radial,none,0.6916666666666667,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,13,3,logvar,svm_radial,sa,0.825,mmp_near_nearest_proxy,normal,False
6,BDP,13,3,logvar,svm_radial,sa,0.771875,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,13,3,logvar,svm_radial,sa,0.7291666666666666,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,14,3,logvar,svm_radial,pt,0.875,mmp_near_nearest_proxy,normal,False
6,BDP,14,3,logvar,svm_radial,pt,0.790625,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,14,3,logvar,svm_radial,pt,0.7541666666666667,bridge_proxy_bridge_to_far,normal,False
6,MMP_merge_then_adapt,15,3,logvar,svm_radial,coral,0.5,mmp_near_nearest_proxy,normal,False
6,BDP,15,3,logvar,svm_radial,coral,0.5,bridge_proxy_far_to_bridge,normal,False
6,BDP_bridge_to_far,15,3,logvar,svm_radial,coral,0.5,bridge_proxy_bridge_to_far,normal,False
