subject,pair_id,target_session_abs_idx,target_session_label,train_local_idx,train_session_abs_idx,train_session_label,feature,dist_type,dist_est,dist_lwr,dist_upr,is_near_bridge,is_final_source,is_bdp_far_raw,is_bdp_proxy_source_fb,is_bdp_proxy_target_fb,is_mmp_proxy_source,is_mmp_proxy_target,is_best_nearest,degraded,partition_mode
9,1,1,1train,1,2,2train,CSP,mmd,0.4138370134377118,0.3449870211747239,0.4809807353627737,False,False,True,True,False,False,False,False,False,normal
9,1,1,1train,2,3,3test,CSP,mmd,0.2769510070071645,0.22614314297547464,0.34140041322589665,False,False,True,True,False,False,False,False,False,normal
9,1,1,1train,3,4,4test,CSP,mmd,0.25870558602949295,0.18966341583585902,0.3361836265255454,False,False,False,False,False,True,False,False,False,normal
9,1,1,1train,0,0,0train,logvar,mmd,0.07492975806574435,0.047994621129537125,0.1154322526852689,True,True,False,False,True,False,True,True,False,normal
9,1,1,1train,1,2,2train,logvar,mmd,0.38130852821227024,0.29274078198040393,0.48302362148844413,False,False,True,True,False,False,False,False,False,normal
9,1,1,1train,2,3,3test,logvar,mmd,0.24306991877155273,0.1708723709585431,0.32024116242805223,False,False,False,False,False,True,False,False,False,normal
9,1,1,1train,3,4,4test,logvar,mmd,0.2727655862092456,0.19232394675480988,0.3546650097689251,False,False,True,True,False,False,False,False,False,normal
9,1,1,1train,0,0,0train,TS,mmd,0.07222753383060215,0.04816992476381913,0.10258761953238496,True,True,False,False,True,False,True,True,False,normal
9,1,1,1train,1,2,2train,TS,mmd,0.3257924249237692,0.2509637651053705,0.41062673532944494,False,False,True,True,False,False,False,False,False,normal
9,1,1,1train,2,3,3test,TS,mmd,0.1923056346906131,0.13091281423308662,0.26367734174587365,False,False,False,False,False,True,False,False,False,normal
9,1,1,1train,3,4,4test,TS,mmd,0.26029130349258606,0.18343351313534362,0.33948227717408314,False,False,True,True,False,False,False,False,False,normal
9,2,2,2train,0,0,0train,CSP,mmd,0.35536286189439,0.3100692541394376,0.40101628418352486,False,False,True,True,False,False,False,False,False,normal
9,2,2,2train,1,1,1train,CSP,mmd,0.2974000770427787,0.24970854264467418,0.34867509574753663,True,True,False,False,True,True,False,False,False,normal
9,2,2,2train,2,3,3test,CSP,mmd,0.2459786651013205,0.20740316955727242,0.28961625480696024,True,True,False,False,True,False,True,True,False,normal
9,2,2,2train,3,4,4test,CSP,mmd,0.2514382171433511,0.20244326156300632,0.29524656870449945,True,True,False,False,True,True,False,False,False,normal
9,2,2,2train,0,0,0train,logvar,mmd,0.3153922943891723,0.25484274305953575,0.3715151164425634,False,False,True,True,False,False,False,False,False,normal
9,2,2,2train,1,1,1train,logvar,mmd,0.24185026756997488,0.17745409991931768,0.29870401683893044,True,True,False,False,True,True,False,False,False,normal
9,2,2,2train,2,3,3test,logvar,mmd,0.20822298442120288,0.16741729332882913,0.25583831854701344,True,True,False,False,True,True,False,False,False,normal
9,2,2,2train,3,4,4test,logvar,mmd,0.16655157938810483,0.11641974557086708,0.2153987524720088,True,True,False,False,True,False,True,True,False,normal
9,2,2,2train,0,0,0train,TS,mmd,0.19816447937251816,0.1652994248974778,0.23265603273300076,False,False,True,True,False,False,False,False,False,normal
9,2,2,2train,1,1,1train,TS,mmd,0.15596001114614894,0.12382913336381161,0.19491265678933845,True,True,False,False,True,True,False,False,False,normal
9,2,2,2train,2,3,3test,TS,mmd,0.13935789917009409,0.11131830740732677,0.17082019825576777,True,True,False,False,True,True,False,False,False,normal
9,2,2,2train,3,4,4test,TS,mmd,0.1284099451059923,0.10338296393126567,0.16188888579196567,True,True,False,False,True,False,True,True,False,normal
9,3,3,3test,0,0,0train,CSP,mmd,0.2663334407558791,0.20806210845946008,0.32822432241564203,False,False,True,True,False,False,False,False,False,normal
9,3,3,3test,1,1,1train,CSP,mmd,0.216896504344858,0.16824159376125689,0.26206140911036535,False,False,False,False,False,True,False,False,False,normal
9,3,3,3test,2,2,2train,CSP,mmd,0.23572706517485714,0.1919332483977039,0.277715657585222,False,False,True,True,False,False,False,False,False,normal
9,3,3,3test,3,4,4test,CSP,mmd,0.08345718865621646,0.056901061144278064,0.1154598786629845,True,True,False,False,True,False,True,True,False,normal
9,3,3,3test,0,0,0train,logvar,mmd,0.25906759959698245,0.19548913845206273,0.34158236454616414,False,False,True,True,False,False,False,False,False,normal
9,3,3,3test,1,1,1train,logvar,mmd,0.18894000001994662,0.13302523619831977,0.2568016569765583,False,False,True,True,False,False,False,False,False,normal
9,3,3,3test,2,2,2train,logvar,mmd,0.11971742374093865,0.09105814808207774,0.16259668394958413,False,False,False,False,False,True,False,False,False,normal
9,3,3,3test,3,4,4test,logvar,mmd,0.04274275619152818,0.024374645449898664,0.06622401756581252,True,True,False,False,True,False,True,True,False,normal
9,3,3,3test,0,0,0train,TS,mmd,0.19688709207557686,0.150789665954647,0.2427736152574743,False,False,True,True,False,False,False,False,False,normal
9,3,3,3test,1,1,1train,TS,mmd,0.1434258175369676,0.09861193527818911,0.1862154899372568,False,False,True,True,False,False,False,False,False,normal
9,3,3,3test,2,2,2train,TS,mmd,0.0980528938781929,0.07077837141280312,0.13229608404775225,True,True,False,False,True,True,False,False,False,normal
9,3,3,3test,3,4,4test,TS,mmd,0.057304944855485894,0.036000570392735846,0.08102278068585474,True,True,False,False,True,False,True,True,False,normal
9,4,4,4test,0,0,0train,CSP,mmd,0.2854996047049784,0.24516137891083453,0.32887706532436106,False,False,True,True,False,False,False,False,False,normal
9,4,4,4test,1,1,1train,CSP,mmd,0.18913100207299885,0.14683095937904944,0.23696891787615965,False,False,False,False,False,True,False,False,False,normal
9,4,4,4test,2,2,2train,CSP,mmd,0.22905405996270928,0.18142440680164937,0.28143583460082805,False,False,True,True,False,False,False,False,False,normal
9,4,4,4test,3,3,3test,CSP,mmd,0.08358289500809603,0.059307430739902356,0.11142059436916223,True,True,False,False,True,False,True,True,False,normal
9,4,4,4test,0,0,0train,logvar,mmd,0.2752353035108097,0.21412830524636098,0.3294633612797362,False,False,True,True,False,False,False,False,False,normal
9,4,4,4test,1,1,1train,logvar,mmd,0.18834855464750405,0.13057439740445886,0.24879393527211807,False,False,True,True,False,False,False,False,False,normal
9,4,4,4test,2,2,2train,logvar,mmd,0.16254227956939502,0.12013770439295852,0.22696628548309392,False,False,False,False,False,True,False,False,False,normal
9,4,4,4test,3,3,3test,logvar,mmd,0.04865411970985994,0.027964096421380806,0.0737165631430186,True,True,False,False,True,False,True,True,False,normal
9,4,4,4test,0,0,0train,TS,mmd,0.15888289761941582,0.12989083967158999,0.18743789790964824,False,False,True,True,False,False,False,False,False,normal
9,4,4,4test,1,1,1train,TS,mmd,0.1176190815524916,0.0882220237727957,0.1543760749909362,False,False,False,False,False,True,False,False,False,normal
9,4,4,4test,2,2,2train,TS,mmd,0.12196480750500047,0.09574218940107808,0.15690153018956196,False,False,True,True,False,False,False,False,False,normal
9,4,4,4test,3,3,3test,TS,mmd,0.0478346866505192,0.0341542847026867,0.06436516564699567,True,True,False,False,True,False,True,True,False,normal
